0,1
Comments,fresh  shale minor pyrite
Comments,fresh shale to EOH
Comments,fresh shale trace qtz trace pyrite
Comments,Fresh shale very slight bleach
Comments,fresh shale vfg thinly laminated over 5;10cm bands with up to 1cm bands fg;mg sediment(meta grewacke;meta pelite?). Knife edge contacts.
Comment,FRESH SHEARED
Comments,fresh sif
Comments,fresh sif 
Comments,Fresh Sif jasper banded 2%
Comments,fresh sif minor jasper bnding plus trace agerine
Comments,fresh sif; return to 2m sampling from 79m
Comments,fresh sif trace jasper
Comments,Fresh sif trace jasper trace aegerine
Comment,Fresh siliceous FTO
Comments,fresh siliceous sif; magnetite; very poor
COMMENTS,Fresh silty glauconitic clays
Comment_2,fresh slightly siliceous ex-high mg basalt
Comments,"fresh, slow, hard"
Lith_Desc,fresh spinifex silicified meta-basalt
Comments,Fresh strongly foliated to sheared basalt with 2% sulfides. WM alt PV 3.
Comments,"""fresh, strongly magnetic, abundant grunerite"""
Comments,"""fresh, strongly magnetic, no obvious bedding evident"""
Comment,"""Fresh, strongly to moderately foliated pebble to granular volcanic breccia. Clasts elongate. Quartz clast show pressure shadows. Banded chlorite and sericite in foliation, esp where clasts have been destroyed, rare dacitic clasts."""
Comments,FRESH TALC CARBONATE
Comment,FRESH TALC-CARB. SCHIST
Comment_2,FRESH TALC-CHLORITE SCHIST
Description,Fresh talc-tremolite rock
COMMENTS,FRESH THOLEITIC BASALT + TRANSPORTED CLAYS
description,FRESH TMAM. EOH.
Comments,fresh to moe weathered downhole
Comments,Fresh tonalite porphyry (blue / grey rock)
Comments,FRESH TONALITE TRACE CHLORITE
Comments,FRESH TONALITE TRACE CHLORITE ALT AND CH STRINGER
Comments,FRESH TONALITE TRACE CHLORITE.EOH
Comments,FRESH TONALITE TRACE PYRITE
Comment_2,FRESH TO OXIDIZED DOLERITE
Comment_2,FRESH TO OXIDIZED DOLERITE SILL
Comment_2,FRESH TO PARTIALLY OXIDIZED DOLERITE
Description,Fresh to partially weathered f.g. andesite(?)
Comment_2,fresh to slightly oxidized basalt
Comment_2,FRESH TO SLIGHTLY OXIDIZED DOLERITE SILL
Comment_2,FRESH TO TOTALLY OXIDIZED DOLERITE
COMMENTS,fresh ultramafic
COMMENTS,Fresh ultramafic
Comments,fresh ultramafic; dark green
Comments,Fresh ultramafic: dark green; soft when filing; med gr
Comments,Fresh ultramafic. EOH.
COMMENTS,Fresh ultramafic rock
Comments,Fresh ultramafic rock. EOH.
Comments,Fresh Ultramafics.
COMMENTS,Fresh ultramafic schist
Comment_2,fresh um
COMMENTS,fresh umf
COMMENTS,fresh umf basalt
Lith_Desc,fresh unalt'd basalt.
COMMENTS,Fresh unaltered amphibolite
Comments,fresh unaltered basalt
Lith_Desc,fresh unaltered basalt.
Comments,Fresh unaltered basalt
Comment,fresh unaltered komatiitic basalt
Comments,Fresh unaltered shale [EOH]
Comments,fresh un altered shales[black]
Comments,fresh un alt shale EOH
Comments,Fresh unit of thinly bedded BIF;slightly weathered beds locally.Chert beds contorted btn 57;57.3m;57.8;58.3m. Minor faulting btn 55.8;56.3m.
description,FRESH UPD. MAGNETIC. EOH.
Comments,FRESH UUN - ABUNDANT SULPHIDES - ASSAY FOR Ni
Comments,FRESH UUN & ABUNDANT SULPHIDES - ASSAY FOR Ni
Comments,FRESH UUN & MINOR BIF - ABUNDANT SULPHIDES - ASSAY FOR Ni
Comment_2,FRESH V.CGN MAFIC WITH TRACES OF DISSEMINATED SULPHIDES
Comments,fresh vein qtz 5%
Lith_Desc,FRESH VERY COARSE FELDSPATHIC
Comments,fresh; very fine grained; soft; greasey; frequent fractures parallel to fine schistosity
Comments,"""fresh, vfg, massive"""
Comments,"""fresh, vfg, with 5% 1mm plag lathes, non magnetic"""
Comments,fresh virtually; 
Description,"""""""fresh"""" visible magnetite"""
Comments,"""Fresh water in hole from 70m, making"""
Comments,Fresh weakly foliated basalt
Comment_2,fresh weakly foliated komb
Comments,FRESH + WEAKLY WEATHERED DOLERITE
description,FRESH + WEATHERED AMPHIBOLITE.
Comment_2,FRESH+WEATHERED MMV
Comments,Fresh with clays
Comments,fresh with darkish black spots
Comments,fresh; with grey white chert beds and dark grey black to black magnetite rich beds interbedded a sub cm scale; local core loss; broken; few vugs from 148.7 ; 149.2; with magnetite rich sandy friable beds locally
Comments,fresh with minor limonite on fractures
Comments,fresh with no limonite
Comments,fresh with some Fe stains (fractures)
COMMENTS,fresk clean Mb
Comments,frest chert and cherty BIF
Lith_Desc,"fr fMb,bi chips"
Comments,"Frfrom 92m onwards have <5% recovery, few possible UUN chips, magnetic, more massive, not SIS, WITH TALC"
Desc11,frg
Desc11,FRG
Comment,Fr gr sdst
Gen_Desc2,FRI
Comments,friable
comments,Friable
comments,FRIABLE
comments,(FRIABLE)
Comments,friable and cly'
Comments,Friable and weathered black shale
Comments,friable; as above
Description,"""Friable BI, strongly magnetic"""
Comments,Friable black shale
Comments,friable/black streak
Description,Friable CB vein bearing PO
Comment,"""Friable, clay-alterd"""
Comments,friable clay pieces
Comments,friable clay with no chips
Comments,friable clay with no chips or talc
Comments,friable clay with trace laterite chips
Comments,Friable ferruginous bands present
Comments,"friable, fine , earthy, apple green clay"
Comments,friable goethitic/ hematite
Comments,Friable hematite; plus siltstone
Comment,Friable hematitic sand with common patches - zones pervasive silica altered siltstone; minor vuggs < 2mm through the siltstone; pyrolusite stain on fractures through siltstone.
Comments,"""Friable, HM-SH-rich """"BIF""""/ferruginous felsic volcanic with minor CH bands"""
Comments,"""FRIABLE MT,LOST CIRC,HAMMER BOGGED,EOH"""
Comments,friable orange clay with Fe-segregations
Comments,Friable orange-red clay; fabrice hard to see
comments,Friable ore
comments,Friable or small % of chip recovery
Description,Friable (oxidised?) GU-MT-CL interval
Comments,"""Friable pale saprolite, original texture preserved, darker oxidised intervals common, Fw contact= ~5.7m"""
Comments,"""Friable, poor recovery, subordinate WH intervals"""
Comments,friable reddish to brown soils; loose but somewhatcemented during drying; 
Comment,Friable sand with abund subang qtz pisol < 3mm
Comments,friable sandy clay
Comments,Friable shale.
Description,Friable shale interval
Comments,friable silts with lithic fragments of possible dark grey shale
Comments,friable to ferricreted colluvial soil; top 45cm included in assay sample
Comments,friable to muddy magnetite rich softish material with pyrite preferentially developed in narrow beds
Comments,friable to weakly ferricreted surface colluvial layer; with pisolites; rock fragments to 2.5cm across; good reddish brownstreak
Comments,"""Friable transported overburden (ferricrete), sandy"""
Comments,Friable;well bedded; strongly weathered shales.
Comment,Frilly 1-2mm rounded qtz
Comment,Frilly qtz
Comment,Frilly qtz < 1.5mm
Comment,frilly qtz-rich granule/pebble bx and sandstone; vesicular debris; mod chloritic; amygdaloidal dacite (7cm band) at base underlain by cs CO3 vein
Comment,Frilly Qtz to 2.5mm
Comment,Frilly quartz
Comment,Frilly Quartz
Comment,Frilly quartz grains
Comment,FRILLY RESORBED QTZ
Comment,Frilly (resorbed) quartz abundant
Comment,Fr mas feld phyric dacite.
Comment,Fr mas sdst
Comment,Fr mas sdst unit w patchy si - se altn and 3% white vn qtz silty mod fol chips also
Comment,Fr mas to weakly fol with t mal and weak hem posy aft chl?
Comments,"""fr metabasalt, sl """"blchd-silcd?"""" i/p, BOCO 41 m"""
Lith_Desc,fr mMb chips
Comment,Fr mod fol dac
Lith_Desc,from 12-16m after either weathering
Comments,from 25m. to 45m. Bright yellow oxyde at 1%
COMMENTS,"""from 264.25 to 264.44 zone is highly crumbled with plenty of parallel faults (1mm-5mm displaced) ll to ori line and intruded by car veins, from 264.50 to 264.63m very thin car veins pp to BP and oblique to ori line, @ 265.05 m patches of mafic and sulphides"""
COMMENTS,"""from 273.40 to 274 m BIF interbed with thin mafic layer / chlorite, 274.34 to 274.73m interlayerd with mafic (avg 4cm thick), specks of sul @ 275.45, 273.55m. thin car vein @ 275.22 to 275.50 pp to BP & ll to ori line (.5 cm dis), @ 275.40 to 275.50 m car veins are ll to ori line"""
Comment,"""from 34 to 53m water inj. pugy clays, rec. poor."""
Comments,From 38m water flow estimated
Comments,From 52m strongly magnetic unit through to 69m
Comments,from 60 to 90 metres more felsic gneiss
Comments,"from 61m onwards to 89 m sample returns are very poor with minor chips, injecting"
Comments,"from 62- 66m poor recovery with water, hematite stained locally, cherty"
Comments,"from 62-81m water injection , poor 1-20% recoveries"
Comments,from 68  - 75m have wet samples with 5% recovery
Comments,from 68m onwards recoveries are poor with some virtually all washed away
Comment,"""From 698.7, continue nq2 core; mod well preserved fs; v.small felsic clasts locally."""
comments,from 6 to 7 m sample is contaminated by unmineralised SCF remaining in sample hose.
Comments,"from 80 - 88 have 5-20% sample return, wet, black shales"
Comments,from 88m 1% pyr
Comments,from 92m to 99m have a strongly schistose chlorite + quartz + carbonate rock
Comments,from about 90 m onwards this hole is contaminated and more like a RAB hole
Lith_Desc,From here on Quartz & feldspar segreg
Comments,"from here on samples muddy, water injection, much contamination"
Lith_Desc,From here St is graphitic
Comments,from here to 1842.2
Comments,"""from mm-12cm size, mostly massive"""
Description,From strong to mod. magnetic over interval
Comment,Frothy amydaloidal dacite with common hyaloclastite bands; perv clt alt with si alt infill amyg + bx g'mass; mnr frilly qtz in hyalo bands; common fg intense clt alt bands contains much of stringer sulph; dissem mag throughout.
Comment,"""FROTHY TEXTURE WITH PATCHY SI ALT, COMMON AMYGDALES 2-5mm, SOME ZONES WITH FG ANGULAR CLT SPECKS"""
Comments,frrigoneous shale
PRIM_DESCP,FRRUG SAP
Comment,Fr sandy slst chips
Comment,Fr sed no vis cu.
COMMENTS,frs fine grained umf
Comments,"""FRSH FGN MDO,6-8M LARGE FRAGS-POSS BROKEN GROUND"""
Comments,frsh no sulphides
Comments,frsh shale EOH
COMMENTS,frs pyroxenite
Comment,Fr strongly fol fsph dac w abund irreg carb vns throughout.
Comments,FRZ 50-51m
Comments,"""FRZ 57-59m, 61-62m"""
Comments,"FRZ 57-59m, 61-62m"
Comments,"""FRZ? : 64-65m, 67-68m FRZ"""
Comments,FRZ? (high clay) at 21-22m
Comments,FRZ?  + qtz veining?
Comment,"""fs <3mm more obvious below 610m, poorly preserved, elongated // fol; little-no sericte-rich zones"""
Comment,fs <3mm visible locally but always vaughe/ghosted; fine sunrnd qtz <2mm; abundant ca patches/veins and ca altn of g'mass locally; ca prob replacing fs
Comment,Fs ( 4mm ) dacite; scattered small felsic inclusions patchy mod sericitic alteration.
Comments,FSC
PRIM_DESCP,Fs/Ct
Comment,fs-dac
Comment,fs dac as above
Comment,"""fs=-dac autobx, vague fs; darker gry zones around clasts"""
Comment,fs dac bx chloritic and cut by thin rhyolite bands
Comment,"""fs dac , fs 0.5-2.5mm, crowdwd, minor pale clasts near base"""
Comment,"""Fs dac, fs 0.5 - 3mm, some chloritised and foliated / stretched; v competent."""
Comment,Fs dac; fs well preserved - slightly sericite altered; diffuse boundaries with enclosing units.
Comment,"""Fs dacite, lower half moderately sericitic; fs to 3mm"""
Comment,"""fs-dac, locally fs not visible"""
Comment,"""fs-dac, minor bx; strongly fol, fs not visible locally"""
Comment,"""fs-dac, mod foliated, possible autobx?, no pink clasts"""
Comment,fs dac with chlor fs
comments,"fs - dominant felsic porph, lesser qz pobs increased sr alt towards contact"
Comment,F SEAM
Comment,F SEAM 105.5 - 106.2
Comment,F SEAM 30.6 - 31.4
Comment,F SEAM 33 - 35.4
Comment,F SEAM 34 - 36
Comment,F SEAM 42.5 - 44.5
Comment,F SEAM 44 - 46.3
Comment,F SEAM 54.9 - 57.3
Comment,F SEAM 56.5 - 59
Comment,FSEAM 63 - 66.3
Comment,F SEAM 68.8 - 69.3
Comment,F SEAM 90.5 - 91.5
Comments,fs/fm
Comment,fs less obvious due to effects of foliation; sharp base
PRIM_DESCP,Fs/Mb
Comment,fs more altered below dlt
Comment,"""Fs more altered than above, but still rel. well preserved."""
Comment,"""Fs more visible, better preserved, less foliated/stretched, but generally poorly preserved."""
COMMENTS,fs mostly opd by ep+ser w/ mic patches
Comment,"""Fs much more prominent than above and relatively well preserved ( 1/2 - 3mm, squat ) dissem / patchy biotite altn giving purple/blue/brown colour with vague green chlorite, trace fine pyrite."""
Comments,FSO= light green sericite +- fuschite felsic schist
Comments,FSP?
comments,fsp- and amph rich
Comment,"""F'spar better preserved downhole, largely ca altered and partly ghosted, foliation intensity increases downhole"""
Comment,"""F'spar destroyed by foln, chlorite alteration more intense on shear planes"""
Comment,"""F'spar elongate parallel to foliation, stretched to 8mm, mostly thin and 2-5mm, mildly to moderately Sericitic, Se veins with depth"""
Comment,"""f'spar generally <3-4mm partly stretched and ca +/- clt altered, foln largely defined by wispy biotite and clt, patchy fsph si +/- se enclosed by anastomosing cleavage gives bx appearance in part"""
Comment,F'spar less and 2-3 mm qz phenocrysts more prominent possibly due to pervasive to patchy si/se alteration
Comment,"""F'spar no longer visible due to Si/Se alteration, 666.3-666.6 autobrecciated"""
Comment,F'spar not visible
Comment,"""F'spar often 'ghosted' by alteration, clt altered biotite p'crysts, very minor siliceous dac clasts, faulted contact with overlying rhy"""
Comment,"""F'spar only occasionally visible, 2-3mm sub to euhedral and partly ca altered, se alteration selvedge associated with some veins"""
Comment,F'spar p'crysts commonly 'ghosted' + ca altered
Comment,"""F'spar p'crysts masked by clt-altered bands in upper part, WI clt in lower part gives bx appearance"""
Comment,F'spar p'crysts masked/distorted by alteration
Comment,F'spar phenocrysts Clt and/or Ca altered
Comment,F'spar phenocrysts either 'ghost-like' or Clt altered
Comment,F'spar phenocrysts 'ghosted' in some zones
Comment,"""f'spar poorly preserved, largely ca altered, anastomosing foln in part defined by wispy alt and gives a brecciated appearance"""
Comment,"""f'spar poorly preserved, largely ghosted and ca or clt altered, foln defined by wispy to elongate patchy alt, patchy si & se, increasing ca veining often with a clt selvedge"""
Comment,F'spar & qz rimmed by alteration
Comment,F'spar rarely apparent but ghosted or clt altered
Comment,"""Fspar seem like clasts with veining ending at crystal boundaries, or could be selective Si alteration"""
comments,fsp grains mod saussaritised
Comment,? Fsph
Gen_Desc1,FSPH
Comment,FSPH?
Comment,"""FSPH (.5-3mm) abund, generally well pres; dacite; massive; abund thin qtz carb veining, ser/silic zone (v pale brown) near top"""
Comment,"""FSPH (.5-3mm abund, mod pres locally) dacite; abund irreg carb/qtz vn; local fine crackle with pale brown ser infill; carb alt feld; less obviously FSPH with depth, str fol & incr wispy chl; end of NQ @ 698.8m"""
Comment,FSPH AT TOP CONTACT BECOME GHOSTED DOWN INTERVAL
Comment,"""Fsph cb to pb vbx w fsph dac clasts, wi clt altn in matrix"""
Comment,FSPH CLASTS TO 5cm GRADES COURSER DOWN HOLE
Comment,"""FSPH clast supp dacitic volc bx, polymict? Subrdd-ang Si alt clasts<80mm other clast margins obscured by weathering; feld Si alt?<5mm; perv limonite stain, Mnox on fract"""
Comment,"""FSPH clast supp polymict dac volc bx; subrdd Si alt clasts<80mm, unalt clasts?<400mm with wispy Clt alt & Si? Alt feld<5mm; wispy Clt//fol; lesser Clt alt clasts elong//fol; patchy perv limonite stain g'mass & fract; hematite on fract"""
Comment,FSPH dac feld<4mm carb alt I/p bands irreg FSPH clasts<50mm; patches wispy chl alt in g'mass & some clasts; 322-322.4 intense dolomite? Alt destroys all text-gradational margins; perv silic alt incr down hole
Comment,FSPH dac feld<5mm pseudo breccia I/p of silic clasts & chl g'mass
Comment,"""FSPH DAC, FELS ALT TO CLT-QTZ, BROWNISH MATRIX"""
Comment,"""Fsph dac g'mass, f-m grained w/ strongly fol + elongated, clt alt phenos. Wispy se alt banding, generally mod int but occ. slightly stronger. Per mod, ca alt + strong qtz carb veining."""
Comment,"""FSPH dacite bx similar appearance to HYBX uphole but clast margins overprinted by CLT, feld<3mm alt to carb, 1002.7-1003.2 qtz carb tourmaline vns"""
Comment,FSPH  dacite caught up in rhyolite in upper part of interval
Comment,"""FSPH dacite CLT exploits mod frc, feld<4mm, CA after feld"""
Comment,"""Fsph dacite cobbles and boulders in w fsph matrix. Clasts show strong fsph txt, some mod se alt. Feox coating on joints, pitted txt on core surface."""
Comment,"""FSPH dacite dyke feld elongate I/p <7mm mnr subrdd qtz <7mm, chl & ser alt define fol"""
Comment,FSPH dacite feld<4mm chl alt I/p - simply a large clast? Mnr smaller FSPH clasts<70mm
Comment,"""FSPH dacite feld<4mm ghosted by silic/chl alt, str fol at upper contact quickly changes to wk fol, subrdd qtz<2mm more evident in str fol"""
Comment,"""FSPH dacite, feld<6mm zoned I/p, wk QZPH stronger toward base, wispy chl alt anastomosing around feld, rare subrdd clasts FSPH dacite<40mm, patches euhedral pyr grains<5mm"""
Comment,"""FSPH dacite; feld pres I/p<6mm carb alt feld vuggy; incr qtz vn down hole vuggy after carb; lim+/-Mnox+/-hem on frc, mnr clay on some frc"""
Comment,"""FSPH dacite gradational conact with fol dacite up hole, feld<8mm, wispy CLT forms and elongate clots<10mm"""
Comment,"""FSPH dacite pref silic alt, euhedral feld<6mm growth rings I/p, bands f-mg chl alt dac, FSPH volc bx at top subang clasts<60mm"""
Comment,"""FSPH dacite volc bx subang clasts<50mm, feld alt to chl silic<3mm, pref ser/silic alt of clasts"""
Comment,"""FSPH dacite with inc comm bands 5-15cm bx at base - ang clasts<15mm elongate // fol, cg bx at top ang chl alt FSPH clasts<60mm in silic matrix, feld<4mm, patches fg pyr in string // fol"""
Comment,"""FSPH dacite with mnr ang clasts<60mm inc at base, euhedral-subhedral feld<6mm, lim stain on frc, vuggy I/p after carb vn"""
Comment,"""FSPH dacite wk fol in part grades into fos dacite uphole, wispy CLT defines fol, feld <4mm growth bands in part"""
Comment,"""FSPH dac; mas; feld alt (carb,ser) but readily vis 1-3mm; abund patches of ser alt; locally str fol (v narrow zones)"""
Comment,"""fsph dac; more fol in upper part; abundant relatively well preserved fs in lower few metres, wk-mod fol overall"""
Comment,"""Fsph dac, pheno's are ghosted/o'printed by alt. Pat and wi si and se alt gives pseudo bx txt. Pheno's typ 2-3mm."""
Comment,Fsph dac pheno's slight rdd. Pat wk clt alt. Rare fracture across fs phenos crystals. Wk vs epi 2-3mm fsph's.
Comment,FSPH dac to dac bx; feox jts & pits
Comment,"""Fsph dac to dac bx. Mas minor crackle brecciation m.g to rarely cobble sized si/se, si and clt altered, fsph subangular clasts in a fsph clt altered matrix. Clast abundance variable but generally increases downhole. Sharp - intrusive."""
Comment,"""FSPH dac volc bx; scattered ang clasts visible but margins aften obscured by alt, pseudo bx appearance I/p; large clasts or small core size; abund euhedral feld<5mm alt to carb I/p (or ser alt)"""
Comment,Fsph dac weakly brecciated at upper contact. Foliation incr d/h around contact to a weak intensity. Fsph typically 2-3m in size becoming slightly elongated w/ inc fol.
Comment,FSPH DAC WITH 1-2MM CLT ALT FELS
Comment,FSPH dac with patchy well pres feld < 10mm; wk - mod fol incr d'hole assoc wispy Se; patchy perv Si alt in more mas zones; mnr subang qtz < 7mm most evident at base; 336.8 large carb mag vn.
Comment,FSPH dac with well pres - Ca alt feld < 15mm ( most < 8mm ); wk - mod fol incr d'hole - wispy Clt and feld elong // fol; patchy perv Si alt in more mas zones.
Comment,Fsph dac with wispy clt alt; feld clearly vis < 4mm; lim stain and clay on fract; perv lim stain surrounding fol zone;
Comment,Fs phenos to 3mm
Comment,Fs phenos up to 9mm typically 5mm hq ends @ 311.6m
Comment,"""FSPH flow banded? Rhyolite, euhedral feld <3mm, perv SI, wispy CLT, qtz chl vn"""
Comment,"""FSPH-fol dacite euhedral feld<8mm ghosted in part, common euhedral qtz<5mm, wispy CLT gives fol"""
Comment,"""FSPH fol dacite feld <3mm alt to carb, fol defined by chl&ser alt and elongate feld"""
Comment,"""FSPH fol dacite feld<3mm carb alt, fol defined by chl & biot alt & elongate feld, includes 20cm dacitic volc bx ang clasts<20mm - hyaloclastite?"""
Comment,"""FSPH itv dacite, feld to carb <3mm, contains scattered subrdd CLT clasts<30mm"""
Comment,Fs ph massive granitic intrusive. ( rhy ? ) sharp contacts fg chilled margins.
Comment,Fsph mas to weakly fol dac weakly bxd ( auto bx ) in parts fs pheno's to 4mm with per w - m clt altn.
Comment,Fsph mas weakly weath cg to mg dac w rare bx clts.
Comment,Fs ph mod fol cg dac w clt altd fs ph + ser altn in gmass.
Comment,Fs ph mod to weakly fol variably clt - se altd dac.
Comment,FSPH; more se alt; fs less visible with depth
Comment,Fsph perv clt altd dac.
Comment,FSPH & QZPH dac as before; at top patchy-perv Se/Si alt wth mnrClt flecks & well pres feld; Ca alt-ghosting feld incr downhole with incr patchy Clt alt; mnr mod-str patchy Se alt persists downhole
Comment,FSPH & QZPH dac as before though well pres feld generally 1-6mm; Si alt & wk bx with pacthy Ca alt around clasts
Comment,"""FSPH QZPH dac fol I/p-defined by wispy ser/chl alt, feld better pres than previous<5mm alt to carb I/p, perv silic alt? Core dropped the redrilled giving smoother surface but seems harder than previous"""
Comment,FSPH & QZPH dacite as above though feld more Ca alt & ghosted to locally well pres; patchy Se alt I/p or as a vein selv assoc with incr ghosted feld
Comment,"""FSPH-QZPH dacite feld overprinted by CLT & carb, rare subrdd qtz<2mm, gradational contact with SE DAC uphole & downhole"""
Comment,"""Fsph rhy, per strong se alt, strong clt alt around qtz + carb + tour veins."""
Comment,FSPH ric g'mass with scattered pale FSPH clasts elong // fol; sharp contacts 60-25 to core axis
Comment,Fsph se altd dac w t dis py
Comment,"""FSPH SI rhyolite euhedral feld<3mm, gal, shal, pyr & pyrrho in qtz carb chl vns at top interval"""
Comment,"""Fsphs's clt alt and ghosted, difficult to distinguish from g'mass, typ 2-5mm in size. Strongly elongated. Pat of strong bi rich and blk fg g'mass that are poss separate intrusives w/ graded contacts (?). Lower contact sheared."""
Comment,"""FSPH-str fol dacite with mnr bx bands (clasts<50mm) feld <4mm poorly preserved in fol bands, CLT in non fol bands"""
Comment,"""Fsph strongly deformed, some pheno's clt alt but not all.v. fine grained g/mass."""
Comment,"""FSPH volc breccia monomict poor sort subang clasts <120mm average<50mm, feld <4mm, silic ser? Of clasts overprints feld pseudo I/p, perv-wispy chl alt of matrix"""
Comment,"""FSPH volc bx-FSPH dac equigran feld<4mm, ang FSPH clasts<40mm- hyaloclast text I/p- clasts elongate//fol, patchy perv ser alt assoc polymict pebble bands(pebs FSPH dac-silic SLST) ser chl alt //fol"""
Comment,"""FSPH volc bx monomict pebble to cobble sized subrdd-ang clasts, FSPH chl alt matrix sub to euhedral feld<5mm"""
Comment,"""FSPH volc bx monomict pebble to cobble sized subrdd-ang clasts, FSPH chl alt matrix sub to euhedral feld<5mm, weak foliation apparent both within and around clasts"""
Comment,"""FSPH volc bx monomict poor sort subrdd-subang clasts<150mm av<60mm, FSPH chl alt matrix feld<5mm, silic alt clasts I/p pseudo euhedral feld, 755.3-757.2 comm qz carb +/-chl vn<50mm assoc mnr F"""
Comment,Fsph v v weakly bxd dac w pervasive si altn (weak) and patchy weak se-py altn. Patchy irreg qtz-carb development.
Comment,Fs ph weakly fol perv bi-clt altd dac.
Comment,"""FSPH wk fol dacite equigran feld<4mm common subrdd qtz<2mm, patchy wispy ser alt & wispy chl alt defines fol, chl alt after feld I/p, mnr volc bx at top subrdd FSPH clasts<30mm"""
Comment,Fs - phyric ( 0.5 - 3mm ) dacite; minor moderate sericite altered patches.
Comment,"""Fs - phyric ( 0.5 - 3mm ) dacite, patchy sericite."""
Comment,Fs-phyric ( 1/2 - 3mm ) dacite; mod biotite ( brown chlorite ) alteration.
Comment,fs - phyric ( 1-2mm ) squat fs rhyolite (dacite? ); fs more visible in lower half
Comment,fs-phyric 1-4mm mass dacite
Comment,Fs phyric ( < 3mm ) dacite; narrow zone ( flow top bx - hyaloclastite ? ) patchy weak se altn.
Comment,"""Fs - phyric ( 4mm ) dacite, fs is sericitic, often poorly defined; vague upper/lower contacts."""
Comment,fs-phyric dac 1-3mm
Comment,fs-phyric dac <3mm
Comment,"""Fs-phyric dac as aove, cobble clasts of pale green fs-phyric dac"""
Comment,"""fs-phyric dac, fs <=3.5mm; minor zones of fine pebble/granule sed bx"""
Comment,"""fs-phyric dac, fs <3mm; crackled locally highlighted by chlorite"""
Comment,Fs phyric dacite fe ox on joints weak fol
Comment,"""Fs-phyric dacite, massive, fs 1/2 - 2 1/2mm, some autobx."""
Comment,"""Fs-phyric dacite; no  voids """""""""""
Comment,"""Fs - phyric dacite, rhyolite pale ppl colour, mod sericite, strong serc at base contact; faulted basal contact, original ct @ 30'."""
Comment,"""fs-phyric dac, some bx"""
Comment,"""fs-phyric, fs <=3mm; minor bx texture possibly auto bx; trace sed bx; mod-strong ser altn"""
Comment,"""Fs - phyric, fs commonly ghosted"""
Comment,fs-phyric ?hyaloclastite; clasts set in pale gy fol matrix
Comment,"""Fs - phyric, minor pebble bx fragments locally"""
comments,fs-phyric porph
Comment,"""Fs - phyric rhyolite; fs not visible at top near qtz vein, obvious in lower half."""
Comment,"""fs phyric (vaguely so) mod-str fol dac with patches broken core, possible AQUIFER"""
Comments,"""Fsp porphyry, massive, hard trace py"""
Comments,FSP?/PYRITIC
Lith_Desc,fs-qz-am granite
Comment,"""Fs-rich ( 1-3mm, squat ) dacite with probable felsic clasts locally, obscured by altn or lack of colour difference."""
Comment,fs-rich (mod-well pres) mass dac; fs dominantly squat/squarish; abundant fine qz phenocrysts; thin zones of more se dac; fs may be CO3 and/or se altered; mild fol throughout locally affecting fs orientation
Comment,Fs stretched in foliation but very vaguely visible.
Comment,"""fs sub to euhedral <3-4mm, rarely to 6mm, well preserved locally becoming more clt/ca alt and stretched down hole parallel to weak foliation"""
Comment,fs to 2mm
Lith_Desc,"Ft,50%Q"
Lith_Desc,"Ft,5%Q"
Lith_Desc,Fta could be altered Fp
Lith_Desc,FtaMot
Lith_Desc,FtaMotPhlEpithalt
Lith_Desc,FtaMotPhlHimg
Lith_Desc,FtaMotPhlQvTr
Lith_Desc,Ftaphl?
Lith_Desc,FtaPhlEpithaltQv2%
Lith_Desc,FtaPhlHimg
Lith_Desc,Fta?Phlmg
Lith_Desc,FtaPhlQvTr
Lith_Desc,Fta?PhlThinVHem?
Lith_Desc,FtaPyPhlAu?
Lith_Desc,Fta & qtz-feld porphyry vein
Lith_Desc,Fta?Qv1%
Lith_Desc,Fta?QzToV5%
Comment,"""FT at 746.3m, minor gypsum vein infill"""
Lith_Desc,Fta?TkHemMot
Lith_Desc,Ft?Fv
Lith_Desc,"Ft?Fv,q"
Lith_Desc,f. to mg qz
Comment,FTO texture lost (SI washout).
Comment,"""FTO + Weakly siliceous basalt, poss interfingered?"""
Lith_Desc,"Ft,q"
Lith_Desc,Ft?q
Lith_Desc,Ft? q
Lith_Desc,"Ft,Q2%"
Lith_Desc,Ft?Q20%
Lith_Desc,Ft?Q5%
Lith_Desc,"Ft,Qv"
Comments,Ft zone
Comments,FT ZONE?
PRIM_DESCP,Fu?
Gen_Desc1,FU
Comment,FU 1%
Comment,FU 1%. LAM
Comments,fualt clays?
Comments,fuchite
Lith_Desc,"fuchite, alt clays"
Lith_Desc,fuchite alteration
Comments,FUCHSITE
Comments,FUCHSITE ? 1%
Comments,FUCHSITE 1%
Comments,FUCHSITE  10%
Comments,FUCHSITE 10%
Comment,FUCHSITE 2%
Comments,FUCHSITE 20%
Comment,FUCHSITE 3%
Comments,FUCHSITE 30%
Comments,FUCHSITE  5%
Comments,FUCHSITE 5%
Comments,fuchsite alteration
Comments,fuchsite alteration at 24m?
comments,fuchsite on edges of quartz veins / INTERPRETED END OF BRECCIA UNIT
Lith_Desc,fuchsite qtzitic schist?
Comment_2,fuchsite schist
Comments,FUCHSITE  tr
Comments,FUCHSITE ? tr
Comments,FUCHSITE ? Tr
Comments,FUCHSITE  TRACE
Comments,FUCHSITE TRACE POSSIBLE FELSIC FRAGMENTS
Comments,fuchsitic alteration
Comments,fucsite alteration throughout
Comments,Fu (ep?) veining assoc. ca/si and minor sulphide
