"id","dhgeologyid","attributecolumn","attributevalue","modifieddate","modifiedby","mrtdetailid"
"223119249",29937215,"Lith2","-",NULL,NULL,1316890
"223119248",29937215,"Lith1","AU",NULL,NULL,1316889
"223119247",29937215,"DataSet","M1",NULL,NULL,1316885
"239511141",32315058,"wqn","D",NULL,NULL,1423126
"239511140",32315058,"m1","QZ",NULL,NULL,1423116
"239511139",32315058,"pc_m1","1",NULL,NULL,1423115
"239511138",32315058,"s_m1","AG",NULL,NULL,1423114
"239511137",32315058,"t_s","FOM",NULL,NULL,1423109
"239511136",32315058,"t_p","SOF",NULL,NULL,1423108
"239511135",32315058,"rck2","RCY",NULL,NULL,1423107
"239511134",32315058,"a_o","A",NULL,NULL,1423106
"239511133",32315058,"rck1","TMPH",NULL,NULL,1423105
"239511132",32315058,"co2","BN",NULL,NULL,1423104
"239511131",32315058,"cv2","M",NULL,NULL,1423103
"239511130",32315058,"co1","MV",NULL,NULL,1423102
"239511129",32315058,"cv1","M",NULL,NULL,1423101
"239511128",32315058,"wt","M",NULL,NULL,1423100
"239511127",32315058,"DataSet","BUGEYE",NULL,NULL,1423095
"32261541",4397842,"H2O","w",NULL,NULL,262832
"32261540",4397842,"Sulphide1 %","0.5",NULL,NULL,262829
"32261539",4397842,"Mineralisation3","pyr",NULL,NULL,262813
"32261538",4397842,"Mineralisation2","sil",NULL,NULL,262812
"32261537",4397842,"Mineralisation1","mnt",NULL,NULL,262811
"32261536",4397842,"Grain Size","fg",NULL,NULL,262810
"32261535",4397842,"Lithology1","Sif",NULL,NULL,262805
"32261534",4397842,"Colour","gy",NULL,NULL,262802
"32262881",4397999,"Texture","mas",NULL,NULL,262822
"32262880",4397999,"Mineralisation2","sil",NULL,NULL,262812
"32262879",4397999,"Mineralisation1","mnt",NULL,NULL,262811
"32262878",4397999,"Grain Size","fg",NULL,NULL,262810
"32262877",4397999,"Fe Est. Grade","M",NULL,NULL,262809
"32262876",4397999,"Lithology2","Ssh",NULL,NULL,262806
"32262875",4397999,"Lithology1","Sif",NULL,NULL,262805
"32262874",4397999,"Colour","gy",NULL,NULL,262802
"103450692",13618736,"Comments","Water samples taken at 110m;114m;120m;126m;132m;138m;145m;150m.",NULL,NULL,620827
"103450691",13618736,"H2O","d",NULL,NULL,620826
"103450690",13618736,"SQ","g",NULL,NULL,620825
"103450689",13618736,"Text","bdd",NULL,NULL,620812
"103450688",13618736,"Min3","pyr",NULL,NULL,620795
"103450687",13618736,"Min2","mnt",NULL,NULL,620793
"103450686",13618736,"Min1","sil",NULL,NULL,620791
"103450685",13618736,"Colour1","dgy",NULL,NULL,620790
"103450684",13618736,"Gsize","fg",NULL,NULL,620789
"103450683",13618736,"Lith2","Sif",NULL,NULL,620785
"103450682",13618736,"Lith1","S",NULL,NULL,620784
"86487536",11471500,"Comments","well bedded and uniform with contorted zones; occasional fine hematite veinlets and blebs to 2mm associated with quartz veining grunerite or a very fine green amphibole locally present ",NULL,NULL,511786
"86487535",11471500,"Vein2","hem",NULL,NULL,511782
"86487534",11471500,"Vein1","qtz",NULL,NULL,511780
"86487533",11471500,"Texture","bed",NULL,NULL,511779
"86487532",11471500,"Mineralisation3","aeg",NULL,NULL,511777
"86487531",11471500,"Mineralisation2","hem",NULL,NULL,511776
"86487530",11471500,"Mineralisation1","mnt",NULL,NULL,511775
"86487529",11471500,"Lithology1","Sif",NULL,NULL,511772
"86487528",11471500,"Colour","bugy",NULL,NULL,511769
"186840145",24805273,"Vein 1%","10.00",NULL,NULL,1123358
"186840144",24805273,"Vein Min1","QZ",NULL,NULL,1123357
"186840143",24805273,"Hardness","S",NULL,NULL,1123355
"186840142",24805273,"Weathering","F",NULL,NULL,1123354
"186840141",24805273,"Grainsize","F",NULL,NULL,1123353
"186840140",24805273,"Colour","1GY",NULL,NULL,1123352
"186840139",24805273,"Structure Texture","FO",NULL,NULL,1123350
"186840138",24805273,"Lithology2","VQZ",NULL,NULL,1123348
"186840137",24805273,"Lithology1","UMF",NULL,NULL,1123346
"20549348",2539182,"Prospect","Silverstone",NULL,NULL,116915
"20549347",2539182,"Comments","silts and qtz veining",NULL,NULL,116914
"20549346",2539182,"Vein1 %","2",NULL,NULL,116912
"20549345",2539182,"Vein1","qz",NULL,NULL,116911
"20549344",2539182,"Structure_Intensity","M",NULL,NULL,116908
"20549343",2539182,"Structure","fo",NULL,NULL,116907
"20549342",2539182,"Alteration1_Intensity","W",NULL,NULL,116904
"20549341",2539182,"Alteration1","ch",NULL,NULL,116903
"20549340",2539182,"Mineralisation2","ch",NULL,NULL,116901
"20549339",2539182,"Mineralisation1","qz",NULL,NULL,116900
"20549338",2539182,"Colour","gngy",NULL,NULL,116899
"20549337",2539182,"Grain_Size","vfg",NULL,NULL,116898
"20549336",2539182,"Lithology1","Ass",NULL,NULL,116896
"20549335",2539182,"Regolith","Ls",NULL,NULL,116895
"20549334",2539182,"Weathering_Intensity","sw",NULL,NULL,116894
"235816302",31785832,"H2O","d",NULL,NULL,1390523
"235816301",31785832,"SQ","g",NULL,NULL,1390522
"235816300",31785832,"Text","fol",NULL,NULL,1390509
"235816299",31785832,"Min4","hem",NULL,NULL,1390494
"235816298",31785832,"Min3","sil",NULL,NULL,1390492
"235816297",31785832,"Min2","cly",NULL,NULL,1390490
"235816296",31785832,"Min1","fer",NULL,NULL,1390488
"235816295",31785832,"Colour1","rd",NULL,NULL,1390487
"235816294",31785832,"Gsize","vfg",NULL,NULL,1390486
"235816293",31785832,"Lith1","Ssh",NULL,NULL,1390481
"235816292",31785832,"Reg","Lkf",NULL,NULL,1390480
"86499236",11472814,"Comments","Rhodonite (Mn-Fe-Mg-SiO2)",NULL,NULL,511786
"86499235",11472814,"Texture","bnd",NULL,NULL,511779
"86499234",11472814,"Mineralisation3","rhd",NULL,NULL,511777
"86499233",11472814,"Mineralisation2","qtz",NULL,NULL,511776
"86499232",11472814,"Mineralisation1","mnt",NULL,NULL,511775
"86499231",11472814,"Grain","fg",NULL,NULL,511774
"86499230",11472814,"Lithology1","Sif",NULL,NULL,511772
"86499229",11472814,"Colour","gypk",NULL,NULL,511769
"186355578",24739774,"Hardness","S",NULL,NULL,1119781
"186355577",24739774,"Weathering","E",NULL,NULL,1119780
"186355576",24739774,"Grainsize","M",NULL,NULL,1119779
"186355575",24739774,"Colour","1RD",NULL,NULL,1119778
"186355574",24739774,"Structure Intensity","4",NULL,NULL,1119777
"186355573",24739774,"Structure Texture","FO",NULL,NULL,1119776
"186355572",24739774,"Lithology1","SUN",NULL,NULL,1119772
"86499082",11472795,"Vein1%","0.5",NULL,NULL,511781
"86499081",11472795,"Vein1","qtz",NULL,NULL,511780
"86499080",11472795,"Texture","bnd",NULL,NULL,511779
"86499079",11472795,"Mineralisation2","qtz",NULL,NULL,511776
"86499078",11472795,"Mineralisation1","mnt",NULL,NULL,511775
"86499077",11472795,"Grain","fg",NULL,NULL,511774
"86499076",11472795,"Lithology1","Sif",NULL,NULL,511772
"86499075",11472795,"Colour","dgy",NULL,NULL,511769
"138583325",18818054,"H2O","D",NULL,NULL,867355
"138583324",18818054,"SQ","G",NULL,NULL,867354
"138583323",18818054,"Text","BDD",NULL,NULL,867341
"138583322",18818054,"Min3","QTZ",NULL,NULL,867324
"138583321",18818054,"Min2","SIL",NULL,NULL,867322
"138583320",18818054,"Min1","MGH",NULL,NULL,867320
"138583319",18818054,"Colour1","BR",NULL,NULL,867319
"138583318",18818054,"Gsize","VFG",NULL,NULL,867318
"138583317",18818054,"Fe_1","MOM",NULL,NULL,867315
"138583316",18818054,"Lith1","SIF",NULL,NULL,867313
"138583315",18818054,"Reg","LSF",NULL,NULL,867312
"138583314",18818054,"Weath_I","W",NULL,NULL,867311
"138586300",18818331,"Comments","with coarse garnet porphyroblasts to 8mm across; very conspicuous spotting;",NULL,NULL,867356
"138586299",18818331,"Text","lam",NULL,NULL,867341
"138586298",18818331,"Min3","amp",NULL,NULL,867324
"138586297",18818331,"Min2","bio",NULL,NULL,867322
"138586296",18818331,"Min1","gnt",NULL,NULL,867320
"138586295",18818331,"Colour1","gy",NULL,NULL,867319
"138586294",18818331,"Gsize","vfg",NULL,NULL,867318
"138586293",18818331,"Lith1","Ssh",NULL,NULL,867313
"73094698",9640285,"Texture","bdd",NULL,NULL,445153
"73094697",9640285,"Mineralisation3","goe",NULL,NULL,445151
"73094696",9640285,"Mineralisation2","hem",NULL,NULL,445150
"73094695",9640285,"Mineralisation1","mgh",NULL,NULL,445149
"73094694",9640285,"Grain","fg",NULL,NULL,445148
"73094693",9640285,"Lithology1","Sif",NULL,NULL,445146
"73094692",9640285,"Colour","gykh",NULL,NULL,445143
"86520758",11475064,"H2O","d",NULL,NULL,511785
"86520757",11475064,"SQ","gs",NULL,NULL,511784
"86520756",11475064,"Texture","bdd",NULL,NULL,511779
"86520755",11475064,"Mineralisation3","hem",NULL,NULL,511777
"86520754",11475064,"Mineralisation2","cly",NULL,NULL,511776
"86520753",11475064,"Mineralisation1","sil",NULL,NULL,511775
"86520752",11475064,"Grain","fg",NULL,NULL,511774
"86520751",11475064,"Lithology1","Spt",NULL,NULL,511772
"86520750",11475064,"Regolith","Lsf",NULL,NULL,511771
"86520749",11475064,"Colour","brgy",NULL,NULL,511769
"186359931",24740248,"Comments","from about 90 m onwards this hole is contaminated and more like a RAB hole",NULL,NULL,1119799
"186359930",24740248,"Alt Des1","1P",NULL,NULL,1119792
"186359929",24740248,"Alt Min1","TC",NULL,NULL,1119791
"186359928",24740248,"Hardness","H",NULL,NULL,1119781
"186359927",24740248,"Weathering","W",NULL,NULL,1119780
"186359926",24740248,"Grainsize","F",NULL,NULL,1119779
"186359925",24740248,"Colour","2BR",NULL,NULL,1119778
"186359924",24740248,"Structure Intensity","4",NULL,NULL,1119777
"186359923",24740248,"Structure Texture","SC",NULL,NULL,1119776
"186359922",24740248,"Lithology2","SCH",NULL,NULL,1119774
"186359921",24740248,"Lithology1","USC",NULL,NULL,1119772
"32260336",4397689,"H2O","d",NULL,NULL,262832
"32260335",4397689,"Texture","mas",NULL,NULL,262822
"32260334",4397689,"Mineralisation3","mnt",NULL,NULL,262813
"32260333",4397689,"Mineralisation2","hem",NULL,NULL,262812
"32260332",4397689,"Mineralisation1","goe",NULL,NULL,262811
"32260331",4397689,"Grain Size","fg",NULL,NULL,262810
"32260330",4397689,"Fe Est. Grade","H",NULL,NULL,262809
"32260329",4397689,"Fe1","GOH",NULL,NULL,262807
"32260328",4397689,"Lithology1","Sif",NULL,NULL,262805
"32260327",4397689,"Regolith","Lkf",NULL,NULL,262804
"32260326",4397689,"Colour","bror",NULL,NULL,262802
"138585920",18818289,"H2O","d",NULL,NULL,867355
"138585919",18818289,"SQ","g",NULL,NULL,867354
"138585918",18818289,"Vn1pc","1",NULL,NULL,867344
"138585917",18818289,"Vn1","qtz",NULL,NULL,867343
"138585916",18818289,"Text","mas",NULL,NULL,867341
"138585915",18818289,"Min3","qtz",NULL,NULL,867324
"138585914",18818289,"Min2","hem",NULL,NULL,867322
"138585913",18818289,"Min1","goe",NULL,NULL,867320
"138585912",18818289,"Colour1","dbr",NULL,NULL,867319
"138585911",18818289,"Gsize","fg",NULL,NULL,867318
"138585910",18818289,"Lith1","Sif",NULL,NULL,867313
"138585909",18818289,"Reg","Lkf",NULL,NULL,867312
"186365726",24740901,"Alt Des2","2P",NULL,NULL,1119794
"186365725",24740901,"Alt Min2","CB",NULL,NULL,1119793
"186365724",24740901,"Alt Des1","2P",NULL,NULL,1119792
"186365723",24740901,"Alt Min1","TC",NULL,NULL,1119791
"186365722",24740901,"Hardness","M",NULL,NULL,1119781
"186365721",24740901,"Weathering","F",NULL,NULL,1119780
"186365720",24740901,"Grainsize","F",NULL,NULL,1119779
"186365719",24740901,"Colour","1GY",NULL,NULL,1119778
"186365718",24740901,"Texture1","MX",NULL,NULL,1119773
"186365717",24740901,"Lithology1","UTC",NULL,NULL,1119772
"186391435",24743975,"Alt Des1","1D",NULL,NULL,1119792
"186391434",24743975,"Alt Min1","GO",NULL,NULL,1119791
"186391433",24743975,"Hardness","H",NULL,NULL,1119781
"186391432",24743975,"Weathering","M",NULL,NULL,1119780
"186391431",24743975,"Grainsize","F",NULL,NULL,1119779
"186391430",24743975,"Colour","1GY",NULL,NULL,1119778
"186391429",24743975,"Texture1","BN",NULL,NULL,1119773
"186391428",24743975,"Lithology1","SCH",NULL,NULL,1119772
"103450635",13618731,"H2O","d",NULL,NULL,620826
"103450634",13618731,"SQ","g",NULL,NULL,620825
"103450633",13618731,"Text","bdd",NULL,NULL,620812
"103450632",13618731,"Min3","cly",NULL,NULL,620795
"103450631",13618731,"Min2","mnt",NULL,NULL,620793
"103450630",13618731,"Min1","sil",NULL,NULL,620791
"103450629",13618731,"Colour1","dgy",NULL,NULL,620790
"103450628",13618731,"Gsize","fg",NULL,NULL,620789
"103450627",13618731,"Lith1","Sif",NULL,NULL,620784
"103450626",13618731,"Reg","Lks",NULL,NULL,620783
"129542080",17355621,"Comments","""vn3=cry 0.25%, pale white to green unit silicified moderately with reminant chrysotile veins & srp & chr xls. Small veinlets of silic. Frc related cross cur post rating most likely related to silicification - small black chromite spinels - no apparent sul""",NULL,NULL,792336
"129542079",17355621,"Vein 1%","1",NULL,NULL,792331
"129542078",17355621,"Vein 1","sil",NULL,NULL,792330
"129542077",17355621,"Texture Intensity","m",NULL,NULL,792329
"129542076",17355621,"Texture","cry",NULL,NULL,792328
"129542075",17355621,"Structure Intensity","w",NULL,NULL,792327
"129542074",17355621,"Structure","frc",NULL,NULL,792326
"129542073",17355621,"Alteration Style 2","v",NULL,NULL,792325
"129542072",17355621,"Alteration Intensity 2","w",NULL,NULL,792324
"129542071",17355621,"Alteration 2","srp",NULL,NULL,792323
"129542070",17355621,"Alteration Style 1","m",NULL,NULL,792322
"129542069",17355621,"Alteration Intensity 1","s",NULL,NULL,792321
"129542068",17355621,"Alteration 1","sil",NULL,NULL,792320
"129542067",17355621,"Mineralisation3","srp",NULL,NULL,792319
"129542066",17355621,"Mineralisation2","chr",NULL,NULL,792318
"129542065",17355621,"Mineralisation1","sil",NULL,NULL,792317
"129542064",17355621,"Colour","lwhgn",NULL,NULL,792316
"129542063",17355621,"Grain Size","mg",NULL,NULL,792315
"129542062",17355621,"Lithology 1","Au",NULL,NULL,792313
"129542061",17355621,"Regolith","Fr",NULL,NULL,792312
"129542060",17355621,"Weathering Intensity","fr      ",NULL,NULL,792311
"138590721",18818758,"Comments","jasperlitic",NULL,NULL,867356
"138590720",18818758,"H2O","d",NULL,NULL,867355
"138590719",18818758,"SQ","g",NULL,NULL,867354
"138590718",18818758,"Text","bdd",NULL,NULL,867341
"138590717",18818758,"Min4","hem",NULL,NULL,867326
"138590716",18818758,"Min3","amp",NULL,NULL,867324
"138590715",18818758,"Min2","sil",NULL,NULL,867322
"138590714",18818758,"Min1","mnt",NULL,NULL,867320
"138590713",18818758,"Colour1","gyrd",NULL,NULL,867319
"138590712",18818758,"Gsize","fg",NULL,NULL,867318
"138590711",18818758,"Lith1","Sif",NULL,NULL,867313
"86484287",11470986,"Vein2%","10",NULL,NULL,511783
"86484286",11470986,"Vein1","qtz",NULL,NULL,511780
"86484285",11470986,"Grain","vfg",NULL,NULL,511774
"86484284",11470986,"Lithology1","Ssh",NULL,NULL,511772
"86484283",11470986,"Regolith","Ls",NULL,NULL,511771
"86484282",11470986,"Colour","crpp",NULL,NULL,511769
"86523425",11475335,"Comments","essentially clay - mudstone? weathered shale? minor BIF",NULL,NULL,511786
"86523424",11475335,"H2O","d",NULL,NULL,511785
"86523423",11475335,"SQ","gs",NULL,NULL,511784
"86523422",11475335,"Mineralisation3","hem",NULL,NULL,511777
"86523421",11475335,"Mineralisation2","non",NULL,NULL,511776
"86523420",11475335,"Mineralisation1","cly",NULL,NULL,511775
"86523419",11475335,"Grain","fg",NULL,NULL,511774
"86523418",11475335,"Lithology2","Sif",NULL,NULL,511773
"86523417",11475335,"Lithology1","Slc",NULL,NULL,511772
"86523416",11475335,"Regolith","Lkf",NULL,NULL,511771
"86523415",11475335,"Colour","gybr",NULL,NULL,511769
"76435872",10086232,"Text","fol",NULL,NULL,471888
"76435871",10086232,"Min1","cly",NULL,NULL,471867
"76435870",10086232,"Colour1","rdbr",NULL,NULL,471866
"76435869",10086232,"Gsize","vfg",NULL,NULL,471865
"76435868",10086232,"Lith1","Utc",NULL,NULL,471860
"76435867",10086232,"Reg","Lkf",NULL,NULL,471859
"86529889",11476012,"H2O","w",NULL,NULL,511785
"86529888",11476012,"SQ","g",NULL,NULL,511784
"86529887",11476012,"Texture","eqg",NULL,NULL,511779
"86529886",11476012,"Mineralisation3","mnt",NULL,NULL,511777
"86529885",11476012,"Mineralisation2","act",NULL,NULL,511776
"86529884",11476012,"Mineralisation1","chl",NULL,NULL,511775
"86529883",11476012,"Grain","fg",NULL,NULL,511774
"86529882",11476012,"Lithology1","Md",NULL,NULL,511772
"86529881",11476012,"Colour","gr",NULL,NULL,511769
"208358751",27459190,"MAPINFO_ID","861722",NULL,NULL,1230427
"208358750",27459190,"Comments","TR QTZ",NULL,NULL,1230425
"208358749",27459190,"Vein1","QZ",NULL,NULL,1230420
"208358748",27459190,"Strength","L",NULL,NULL,1230419
"208358747",27459190,"Mineralogy_2","MN",NULL,NULL,1230402
"208358746",27459190,"Mineralogy_1","CY",NULL,NULL,1230401
"208358745",27459190,"Text1","MG",NULL,NULL,1230399
"208358744",27459190,"Col_1","BN",NULL,NULL,1230397
"208358743",27459190,"Colour_Int","l",NULL,NULL,1230396
"208358742",27459190,"Regolith_Profile","LS",NULL,NULL,1230394
"208358741",27459190,"Weathering_Oxide","EW",NULL,NULL,1230393
"208358740",27459190,"Code_System","GBG",NULL,NULL,1230392
"208358739",27459190,"Lith3","-",NULL,NULL,1230391
"208358738",27459190,"Lith2","-",NULL,NULL,1230390
"208358737",27459190,"Lith1","AFI",NULL,NULL,1230389
"208358736",27459190,"RockPlot","AFI",NULL,NULL,1230388
"208358735",27459190,"Priority","0",NULL,NULL,1230387
"208358734",27459190,"DataSet","WINDDINE",NULL,NULL,1230383
"239512581",32315170,"wqn","D",NULL,NULL,1423126
"239512580",32315170,"m1","QZ",NULL,NULL,1423116
"239512579",32315170,"pc_m1","3",NULL,NULL,1423115
"239512578",32315170,"s_m1","AG",NULL,NULL,1423114
"239512577",32315170,"an1","SI",NULL,NULL,1423111
"239512576",32315170,"al1","M",NULL,NULL,1423110
"239512575",32315170,"t_s","FGN",NULL,NULL,1423109
"239512574",32315170,"t_p","SIL",NULL,NULL,1423108
"239512573",32315170,"rck2","ALTN",NULL,NULL,1423107
"239512572",32315170,"rck1","RSP",NULL,NULL,1423105
"239512571",32315170,"co2","GY",NULL,NULL,1423104
"239512570",32315170,"cv2","M",NULL,NULL,1423103
"239512569",32315170,"co1","BN",NULL,NULL,1423102
"239512568",32315170,"cv1","M",NULL,NULL,1423101
"239512567",32315170,"wt","S",NULL,NULL,1423100
"239512566",32315170,"DataSet","SILVERSTONE",NULL,NULL,1423095
"86528129",11475835,"H2O","d",NULL,NULL,511785
"86528128",11475835,"SQ","g",NULL,NULL,511784
"86528127",11475835,"Texture","bdd",NULL,NULL,511779
"86528126",11475835,"Mineralisation3","qtz",NULL,NULL,511777
"86528125",11475835,"Mineralisation2","goe",NULL,NULL,511776
"86528124",11475835,"Mineralisation1","hem",NULL,NULL,511775
"86528123",11475835,"Grain","fg",NULL,NULL,511774
"86528122",11475835,"Lithology1","Sif",NULL,NULL,511772
"86528121",11475835,"Regolith","Ls",NULL,NULL,511771
"86528120",11475835,"Colour","rdgy",NULL,NULL,511769
"138579513",18817752,"Comments","interbeddded oxidised mafic with indurated shale",NULL,NULL,867356
"138579512",18817752,"H2O","d",NULL,NULL,867355
"138579511",18817752,"SQ","g",NULL,NULL,867354
"138579510",18817752,"Vn2pc","1",NULL,NULL,867346
"138579509",18817752,"Vn2","pyr",NULL,NULL,867345
"138579508",18817752,"Text","mas",NULL,NULL,867341
"138579507",18817752,"Min4","amp",NULL,NULL,867326
"138579506",18817752,"Min3","mnt",NULL,NULL,867324
"138579505",18817752,"Min2","sil",NULL,NULL,867322
"138579504",18817752,"Min1","cly",NULL,NULL,867320
"138579503",18817752,"Colour1","gy",NULL,NULL,867319
"138579502",18817752,"Gsize","mg",NULL,NULL,867318
"138579501",18817752,"Lith2","Ssh",NULL,NULL,867314
"138579500",18817752,"Lith1","Sif",NULL,NULL,867313
"138588904",18818572,"H2O","d",NULL,NULL,867355
"138588903",18818572,"SQ","g",NULL,NULL,867354
"138588902",18818572,"Vn1pc","1",NULL,NULL,867344
"138588901",18818572,"Vn1","qtz",NULL,NULL,867343
"138588900",18818572,"Min3","amp",NULL,NULL,867324
"138588899",18818572,"Min2","mnt",NULL,NULL,867322
"138588898",18818572,"Min1","sil",NULL,NULL,867320
"138588897",18818572,"Colour1","gygn",NULL,NULL,867319
"138588896",18818572,"Gsize","fg",NULL,NULL,867318
"138588895",18818572,"Fe_Est_Grade","L",NULL,NULL,867317
"138588894",18818572,"Lith1","Sif",NULL,NULL,867313
"186382729",24742915,"Alt Des1","3P",NULL,NULL,1119792
"186382728",24742915,"Alt Min1","LM",NULL,NULL,1119791
"186382727",24742915,"Vein 1%","5",NULL,NULL,1119784
"186382726",24742915,"Vein Min1","QZ",NULL,NULL,1119783
"186382725",24742915,"Hardness","M",NULL,NULL,1119781
"186382724",24742915,"Weathering","M",NULL,NULL,1119780
"186382723",24742915,"Grainsize","M",NULL,NULL,1119779
"186382722",24742915,"Colour","2OR",NULL,NULL,1119778
"186382721",24742915,"Structure Intensity","1",NULL,NULL,1119777
"186382720",24742915,"Structure Texture","SH",NULL,NULL,1119776
"186382719",24742915,"Lithology2","VQZ",NULL,NULL,1119774
"186382718",24742915,"Lithology1","FTU",NULL,NULL,1119772
"86530196",11476053,"Vein1%","75",NULL,NULL,511781
"86530195",11476053,"Vein1","qtz",NULL,NULL,511780
"86530194",11476053,"Texture","mas",NULL,NULL,511779
"86530193",11476053,"Mineralisation2","cly",NULL,NULL,511776
"86530192",11476053,"Mineralisation1","qtz",NULL,NULL,511775
"86530191",11476053,"Grain","vfg",NULL,NULL,511774
"86530190",11476053,"Lithology1","V",NULL,NULL,511772
"86530189",11476053,"Regolith","Lrf",NULL,NULL,511771
"138594924",18819180,"Comments","Jasper",NULL,NULL,867356
"138594923",18819180,"H2O","d",NULL,NULL,867355
"138594922",18819180,"SQ","g",NULL,NULL,867354
"138594921",18819180,"Text","bdd",NULL,NULL,867341
"138594920",18819180,"Min2","sil",NULL,NULL,867322
"138594919",18819180,"Min1","mnt",NULL,NULL,867320
"138594918",18819180,"Colour1","gy",NULL,NULL,867319
"138594917",18819180,"Gsize","fg",NULL,NULL,867318
"138594916",18819180,"Fe_Est_Grade","m",NULL,NULL,867317
"138594915",18819180,"Lith1","Sif",NULL,NULL,867313
"129535409",17355187,"Comments","Pallid clays with minor silcrete",NULL,NULL,792336
"129535408",17355187,"Texture Intensity","s",NULL,NULL,792329
"129535407",17355187,"Texture","ble",NULL,NULL,792328
"129535406",17355187,"Alteration Style 1","p",NULL,NULL,792322
"129535405",17355187,"Alteration Intensity 1","m",NULL,NULL,792321
"129535404",17355187,"Alteration 1","sil",NULL,NULL,792320
"129535403",17355187,"Mineralisation2","sil",NULL,NULL,792318
"129535402",17355187,"Mineralisation1","cly",NULL,NULL,792317
"129535401",17355187,"Colour","cr",NULL,NULL,792316
"129535400",17355187,"Grain Size","vfg",NULL,NULL,792315
"129535399",17355187,"Lithology 1","Cztc",NULL,NULL,792313
"129535398",17355187,"Regolith","Lc",NULL,NULL,792312
"129535397",17355187,"Weathering Intensity","ew",NULL,NULL,792311
"138571363",18817067,"Comments","2% aeg; fracture at 89m",NULL,NULL,867356
"138571362",18817067,"H2O","d",NULL,NULL,867355
"138571361",18817067,"SQ","g",NULL,NULL,867354
"138571360",18817067,"Text","bdn",NULL,NULL,867341
"138571359",18817067,"Min5","rbk",NULL,NULL,867328
"138571358",18817067,"Min4","qtz",NULL,NULL,867326
"138571357",18817067,"Min3","aeg",NULL,NULL,867324
"138571356",18817067,"Min2","sil",NULL,NULL,867322
"138571355",18817067,"Min1","mnt",NULL,NULL,867320
"138571354",18817067,"Colour1","gy",NULL,NULL,867319
"138571353",18817067,"Gsize","fg",NULL,NULL,867318
"138571352",18817067,"Fe_1","MOM",NULL,NULL,867315
"138571351",18817067,"Lith1","Sif",NULL,NULL,867313
"138571350",18817067,"Weath_I","F",NULL,NULL,867311
"86522569",11475251,"H2O","d",NULL,NULL,511785
"86522568",11475251,"SQ","ms",NULL,NULL,511784
"86522567",11475251,"Vein1%","3",NULL,NULL,511781
"86522566",11475251,"Vein1","qtz",NULL,NULL,511780
"86522565",11475251,"Texture","bdd",NULL,NULL,511779
"86522564",11475251,"Mineralisation2","mnt",NULL,NULL,511776
"86522563",11475251,"Mineralisation1","sil",NULL,NULL,511775
"86522562",11475251,"Grain","fg",NULL,NULL,511774
"86522561",11475251,"Lithology1","Sif",NULL,NULL,511772
"86522560",11475251,"Colour","gy",NULL,NULL,511769
"138591819",18818870,"Comments","with 40% black; non magnetic shale beds to 20cm wide",NULL,NULL,867356
"138591818",18818870,"Text","bdd",NULL,NULL,867341
"138591817",18818870,"Min4","bio",NULL,NULL,867326
"138591816",18818870,"Min3","rbk",NULL,NULL,867324
"138591815",18818870,"Min2","sil",NULL,NULL,867322
"138591814",18818870,"Min1","mnt",NULL,NULL,867320
"138591813",18818870,"Colour1","gy",NULL,NULL,867319
"138591812",18818870,"Gsize","vfg",NULL,NULL,867318
"138591811",18818870,"Lith2","Ssh",NULL,NULL,867314
"138591810",18818870,"Lith1","Sif",NULL,NULL,867313
"223135622",29938274,"Strength","EL",NULL,NULL,1316918
"223135621",29938274,"Mineralogy_4","SE",NULL,NULL,1316903
"223135620",29938274,"Mineralogy_2","CY",NULL,NULL,1316901
"223135619",29938274,"Mineralogy_1","CY",NULL,NULL,1316900
"223135618",29938274,"Col_1","BN",NULL,NULL,1316896
"223135617",29938274,"Weathering_Profile","LS",NULL,NULL,1316893
"223135616",29938274,"Weathering_Oxide","HW",NULL,NULL,1316892
"223135615",29938274,"Lith3","-",NULL,NULL,1316891
"223135614",29938274,"Lith2","AC",NULL,NULL,1316890
"223135613",29938274,"Lith1","AU",NULL,NULL,1316889
"223135612",29938274,"DataSet","SSTONE",NULL,NULL,1316885
"86482589",11470778,"Vein1%","20",NULL,NULL,511781
"86482588",11470778,"Vein1","sil",NULL,NULL,511780
"86482587",11470778,"Texture","bnd",NULL,NULL,511779
"86482586",11470778,"Mineralisation3","sil",NULL,NULL,511777
"86482585",11470778,"Mineralisation2","cly",NULL,NULL,511776
"86482584",11470778,"Mineralisation1","hem",NULL,NULL,511775
"86482583",11470778,"Grain","fg",NULL,NULL,511774
"86482582",11470778,"Lithology1","Sif",NULL,NULL,511772
"86482581",11470778,"Regolith","Lkf",NULL,NULL,511771
"86482580",11470778,"Colour","rdgy",NULL,NULL,511769
"208360264",27459270,"MAPINFO_ID","866991",NULL,NULL,1230427
"208360263",27459270,"Strength","H",NULL,NULL,1230419
"208360262",27459270,"Samp_Qual","GS",NULL,NULL,1230417
"208360261",27459270,"Structure","MBD",NULL,NULL,1230416
"208360260",27459270,"Alt1_INT","w",NULL,NULL,1230407
"208360259",27459270,"Alt1","HM",NULL,NULL,1230406
"208360258",27459270,"Mineralogy_5","HM",NULL,NULL,1230405
"208360257",27459270,"Mineralogy_4","MT",NULL,NULL,1230404
"208360256",27459270,"Mineralogy_3","CH",NULL,NULL,1230403
"208360255",27459270,"Mineralogy_2","SI",NULL,NULL,1230402
"208360254",27459270,"Mineralogy_1","CH",NULL,NULL,1230401
