id,dhgeologyid,attributecolumn,attributevalue,modifieddate,modifiedby,mrtdetailid
223109641,29936658,Text2,FG,NULL,NULL,1316899
223109640,29936658,Text1,FO,NULL,NULL,1316898
223109639,29936658,Colour_Int,GN,NULL,NULL,1316895
223109638,29936658,Colour_Plot,GN,NULL,NULL,1316894
223109637,29936658,Weathering_Profile,SR,NULL,NULL,1316893
223109636,29936658,Weathering_Oxide,SW,NULL,NULL,1316892
223109635,29936658,Lith3,-,NULL,NULL,1316891
223109634,29936658,Lith2,-,NULL,NULL,1316890
223109633,29936658,Lith1,AU,NULL,NULL,1316889
223109632,29936658,DataSet,M1,NULL,NULL,1316885
223114768,29936954,WATER,WE,NULL,NULL,1316917
223114767,29936954,Samp_Qual,GS,NULL,NULL,1316916
223114766,29936954,Structure,FO,NULL,NULL,1316915
223114765,29936954,Mineralogy_2,KF,NULL,NULL,1316901
223114764,29936954,Mineralogy_1,PX,NULL,NULL,1316900
223114763,29936954,Text2,FO,NULL,NULL,1316899
223114762,29936954,Text1,FG,NULL,NULL,1316898
223114761,29936954,Colour_Int,BK,NULL,NULL,1316895
223114760,29936954,Colour_Plot,BK,NULL,NULL,1316894
223114759,29936954,Weathering_Profile,F,NULL,NULL,1316893
223114758,29936954,Weathering_Oxide,F,NULL,NULL,1316892
223114757,29936954,Lith3,-,NULL,NULL,1316891
223114756,29936954,Lith2,-,NULL,NULL,1316890
223114755,29936954,Lith1,AU,NULL,NULL,1316889
223114754,29936954,DataSet,M1,NULL,NULL,1316885
223135918,29938298,Vein1,QC,NULL,NULL,1316919
223135917,29938298,Strength,H,NULL,NULL,1316918
223135916,29938298,Samp_Qual,GS,NULL,NULL,1316916
223135915,29938298,Alt1_INT,w,NULL,NULL,1316906
223135914,29938298,Alt1,FE,NULL,NULL,1316905
223135913,29938298,Mineralogy_2,FE,NULL,NULL,1316901
223135912,29938298,Mineralogy_1,SI,NULL,NULL,1316900
223135911,29938298,Text2,VFG,NULL,NULL,1316899
223135910,29938298,Text1,SF,NULL,NULL,1316898
223135909,29938298,Col_2,BN,NULL,NULL,1316897
223135908,29938298,Col_1,GY,NULL,NULL,1316896
223135907,29938298,Colour_Int,m,NULL,NULL,1316895
223135906,29938298,Weathering_Profile,SR,NULL,NULL,1316893
223135905,29938298,Weathering_Oxide,SW,NULL,NULL,1316892
223135904,29938298,Lith3,-,NULL,NULL,1316891
223135903,29938298,Lith2,AU,NULL,NULL,1316890
223135902,29938298,Lith1,VQ,NULL,NULL,1316889
223135901,29938298,DataSet,SSTONE,NULL,NULL,1316885
32260694,4397731,Comments,jaspalitic bandsing,NULL,NULL,262833
32260693,4397731,Texture,bnd,NULL,NULL,262822
32260692,4397731,Mineralisation3,sil,NULL,NULL,262813
32260691,4397731,Mineralisation2,mnt,NULL,NULL,262812
32260690,4397731,Mineralisation1,hem,NULL,NULL,262811
32260689,4397731,Lithology1,Sif,NULL,NULL,262805
32260688,4397731,Regolith,Lkf,NULL,NULL,262804
32260687,4397731,Colour,pprd,NULL,NULL,262802
86487234,11471444,Comments,contains selvedges of dark grey unaltered BIF,NULL,NULL,511786
86487233,11471444,Vein1%,100,NULL,NULL,511781
86487232,11471444,Vein1,qtz,NULL,NULL,511780
86487231,11471444,Structure,brx,NULL,NULL,511778
86487230,11471444,Lithology1,Vq,NULL,NULL,511772
86487229,11471444,Colour,whgy,NULL,NULL,511769
86531031,11476152,Comments,mafic dyke?,NULL,NULL,511786
86531030,11476152,H2O,w,NULL,NULL,511785
86531029,11476152,SQ,g,NULL,NULL,511784
86531028,11476152,Texture,mas,NULL,NULL,511779
86531027,11476152,Lithology1,Md,NULL,NULL,511772
86531026,11476152,Colour,gy,NULL,NULL,511769
208381424,27460273,MAPINFO_ID,868714,NULL,NULL,1230427
208381423,27460273,Strength,VL,NULL,NULL,1230419
208381422,27460273,WATER,DR,NULL,NULL,1230418
208381421,27460273,Samp_Qual,MS,NULL,NULL,1230417
208381420,27460273,Alt1_INT,m,NULL,NULL,1230407
208381419,27460273,Alt1,HM,NULL,NULL,1230406
208381418,27460273,Mineralogy_2,HM,NULL,NULL,1230402
208381417,27460273,Mineralogy_1,CY,NULL,NULL,1230401
208381416,27460273,Text2,FG,NULL,NULL,1230400
208381415,27460273,Text1,FO,NULL,NULL,1230399
208381414,27460273,Col_1,TN,NULL,NULL,1230397
208381413,27460273,Colour_Int,m,NULL,NULL,1230396
208381412,27460273,Regolith_Profile,US,NULL,NULL,1230394
208381411,27460273,Weathering_Oxide,HW,NULL,NULL,1230393
208381410,27460273,Code_System,GBG,NULL,NULL,1230392
208381409,27460273,Lith3,-,NULL,NULL,1230391
208381408,27460273,Lith2,-,NULL,NULL,1230390
208381407,27460273,Lith1,A,NULL,NULL,1230389
208381406,27460273,RockPlot,A,NULL,NULL,1230388
208381405,27460273,Priority,0,NULL,NULL,1230387
208381404,27460273,DataSet,WINDDINE,NULL,NULL,1230383
86528241,11475846,H2O,d,NULL,NULL,511785
86528240,11475846,SQ,g,NULL,NULL,511784
86528239,11475846,Vein1%,5,NULL,NULL,511781
86528238,11475846,Vein1,qtz,NULL,NULL,511780
86528237,11475846,Texture,bdd,NULL,NULL,511779
86528236,11475846,Mineralisation3,qtz,NULL,NULL,511777
86528235,11475846,Mineralisation2,goe,NULL,NULL,511776
86528234,11475846,Mineralisation1,hem,NULL,NULL,511775
86528233,11475846,Grain,fg,NULL,NULL,511774
86528232,11475846,Lithology1,Sif,NULL,NULL,511772
86528231,11475846,Regolith,Ls,NULL,NULL,511771
86528230,11475846,Colour,br,NULL,NULL,511769
86503346,11473249,H2O,d,NULL,NULL,511785
86503345,11473249,SQ,M,NULL,NULL,511784
86503344,11473249,Texture,mas,NULL,NULL,511779
86503343,11473249,Mineralisation3,qtz,NULL,NULL,511777
86503342,11473249,Mineralisation2,hem,NULL,NULL,511776
86503341,11473249,Mineralisation1,goe,NULL,NULL,511775
86503340,11473249,Grain,fg,NULL,NULL,511774
86503339,11473249,Lithology1,Sif,NULL,NULL,511772
86503338,11473249,Regolith,Lkf,NULL,NULL,511771
86503337,11473249,Colour,dbrbr,NULL,NULL,511769
138607032,18820494,Text,mas,NULL,NULL,867341
138607031,18820494,Min3,hem,NULL,NULL,867324
138607030,18820494,Min1,goe,NULL,NULL,867320
138607029,18820494,Colour1,lbrye,NULL,NULL,867319
138607028,18820494,Gsize,fg,NULL,NULL,867318
138607027,18820494,Lith1,Sif,NULL,NULL,867313
138607026,18820494,Reg,Lf,NULL,NULL,867312
186381048,24742720,Alt Des1,2P,NULL,NULL,1119792
186381047,24742720,Alt Min1,GO,NULL,NULL,1119791
186381046,24742720,Vein 1%,5,NULL,NULL,1119784
186381045,24742720,Vein Min1,QZ,NULL,NULL,1119783
186381044,24742720,Vein Type1,ST,NULL,NULL,1119782
186381043,24742720,Hardness,S,NULL,NULL,1119781
186381042,24742720,Weathering,E,NULL,NULL,1119780
186381041,24742720,Colour,2BR,NULL,NULL,1119778
186381040,24742720,Lithology1,SAP,NULL,NULL,1119772
186410758,24746296,Alt Des1,2P,NULL,NULL,1119792
186410757,24746296,Alt Min1,CL,NULL,NULL,1119791
186410756,24746296,Vein 1%,2,NULL,NULL,1119784
186410755,24746296,Vein Min1,QZ,NULL,NULL,1119783
186410754,24746296,Hardness,M,NULL,NULL,1119781
186410753,24746296,Weathering,H,NULL,NULL,1119780
186410752,24746296,Grainsize,F,NULL,NULL,1119779
186410751,24746296,Colour,3BR,NULL,NULL,1119778
186410750,24746296,Lithology2,SPU,NULL,NULL,1119774
186410749,24746296,Lithology1,UTC,NULL,NULL,1119772
138594155,18819097,Comments,Well bedded BIF with shale interbeds (~3;6cm) starting from ~252.5m.,NULL,NULL,867356
138594154,18819097,Text,bdd,NULL,NULL,867341
138594153,18819097,Min2,sil,NULL,NULL,867322
138594152,18819097,Min1,mnt,NULL,NULL,867320
138594151,18819097,Colour1,gy,NULL,NULL,867319
138594150,18819097,Fe_1,MOM,NULL,NULL,867315
138594149,18819097,Lith1,Sif,NULL,NULL,867313
138596096,18819300,H2O,d,NULL,NULL,867355
138596095,18819300,SQ,g,NULL,NULL,867354
138596094,18819300,Vn1pc,5,NULL,NULL,867344
138596093,18819300,Vn1,qtz,NULL,NULL,867343
138596092,18819300,Text,bdd,NULL,NULL,867341
138596091,18819300,Min2,sil,NULL,NULL,867322
138596090,18819300,Min1,mnt,NULL,NULL,867320
138596089,18819300,Colour1,gy,NULL,NULL,867319
138596088,18819300,Gsize,fg,NULL,NULL,867318
138596087,18819300,Fe_Est_Grade,m,NULL,NULL,867317
138596086,18819300,Lith1,Sif,NULL,NULL,867313
186395221,24744478,Hardness,H,NULL,NULL,1119781
186395220,24744478,Weathering,E,NULL,NULL,1119780
186395219,24744478,Grainsize,C,NULL,NULL,1119779
186395218,24744478,Colour,2BR,NULL,NULL,1119778
186395217,24744478,Texture1,PS,NULL,NULL,1119773
186395216,24744478,Lithology1,OGV,NULL,NULL,1119772
20532529,2537775,Prospect,Silverstone,NULL,NULL,116915
20532528,2537775,Comments,extremly weathered pelites to,NULL,NULL,116914
20532527,2537775,Texture,id,NULL,NULL,116909
20532526,2537775,Mineralisation3,hm,NULL,NULL,116902
20532525,2537775,Mineralisation2,cy,NULL,NULL,116901
20532524,2537775,Mineralisation1,qz,NULL,NULL,116900
20532523,2537775,Colour,lbn,NULL,NULL,116899
20532522,2537775,Grain_Size,vfg,NULL,NULL,116898
20532521,2537775,Lithology1,Ass,NULL,NULL,116896
20532520,2537775,Weathering_Intensity,ew,NULL,NULL,116894
32262803,4397988,Texture,bnd,NULL,NULL,262822
32262802,4397988,Grain Size,fg,NULL,NULL,262810
32262801,4397988,Lithology1,Ssh,NULL,NULL,262805
32262800,4397988,Regolith,Ls,NULL,NULL,262804
32262799,4397988,Colour,lgy,NULL,NULL,262802
86529428,11475965,H2O,d,NULL,NULL,511785
86529427,11475965,SQ,g,NULL,NULL,511784
86529426,11475965,Texture,bdd,NULL,NULL,511779
86529425,11475965,Mineralisation3,aeg,NULL,NULL,511777
86529424,11475965,Mineralisation2,qtz,NULL,NULL,511776
86529423,11475965,Mineralisation1,mnt,NULL,NULL,511775
86529422,11475965,Grain,fg,NULL,NULL,511774
86529421,11475965,Lithology2,Ssh,NULL,NULL,511773
86529420,11475965,Lithology1,Sif,NULL,NULL,511772
86529419,11475965,Colour,grgy,NULL,NULL,511769
223103180,29936279,WATER,DR,NULL,NULL,1316917
223103179,29936279,Samp_Qual,GS,NULL,NULL,1316916
223103178,29936279,Alt1,HM,NULL,NULL,1316905
223103177,29936279,Mineralogy_2,HM,NULL,NULL,1316901
223103176,29936279,Mineralogy_1,CY,NULL,NULL,1316900
223103175,29936279,Colour_Int,RD,NULL,NULL,1316895
223103174,29936279,Colour_Plot,RD,NULL,NULL,1316894
223103173,29936279,Weathering_Profile,US,NULL,NULL,1316893
223103172,29936279,Weathering_Oxide,EW,NULL,NULL,1316892
223103171,29936279,Lith3,-,NULL,NULL,1316891
223103170,29936279,Lith2,-,NULL,NULL,1316890
223103169,29936279,Lith1,ALU,NULL,NULL,1316889
223103168,29936279,DataSet,M1,NULL,NULL,1316885
103449271,13618566,Comments,Trace mnt,NULL,NULL,620827
103449270,13618566,H2O,d,NULL,NULL,620826
103449269,13618566,SQ,g,NULL,NULL,620825
103449268,13618566,Text,bdd,NULL,NULL,620812
103449267,13618566,Min2,mnt,NULL,NULL,620793
103449266,13618566,Min1,sil,NULL,NULL,620791
103449265,13618566,Colour1,rdgy,NULL,NULL,620790
103449264,13618566,Gsize,fg,NULL,NULL,620789
103449263,13618566,Lith1,Sif,NULL,NULL,620784
186363060,24740565,Alt Des2,3P,NULL,NULL,1119794
186363059,24740565,Alt Min2,SK,NULL,NULL,1119793
186363058,24740565,Alt Des1,2P,NULL,NULL,1119792
186363057,24740565,Alt Min1,TC,NULL,NULL,1119791
186363056,24740565,Vein 1%,5,NULL,NULL,1119784
186363055,24740565,Vein Min1,QZ,NULL,NULL,1119783
186363054,24740565,Hardness,M,NULL,NULL,1119781
186363053,24740565,Weathering,M,NULL,NULL,1119780
186363052,24740565,Grainsize,M,NULL,NULL,1119779
186363051,24740565,Colour,2OR,NULL,NULL,1119778
186363050,24740565,Structure Intensity,2,NULL,NULL,1119777
186363049,24740565,Structure Texture,FO,NULL,NULL,1119776
186363048,24740565,Lithology1,UUN,NULL,NULL,1119772
73099417,9640763,Comments,Gy - dgy fg fissil graphitic shale + 2-5% pyr,NULL,NULL,445160
73099416,9640763,Moisture,d,NULL,NULL,445159
73099415,9640763,Sample,G,NULL,NULL,445158
73099414,9640763,Texture,bdd,NULL,NULL,445153
73099413,9640763,Structure,fis,NULL,NULL,445152
73099412,9640763,Mineralisation3,qtz,NULL,NULL,445151
73099411,9640763,Mineralisation2,mus,NULL,NULL,445150
73099410,9640763,Mineralisation1,cly,NULL,NULL,445149
73099409,9640763,Grain,fg,NULL,NULL,445148
73099408,9640763,Lithology1,Ssh,NULL,NULL,445146
73099407,9640763,Weathering,F,NULL,NULL,445144
73099406,9640763,Colour,dgy,NULL,NULL,445143
86497718,11472625,Vein1%,3,NULL,NULL,511781
86497717,11472625,Vein1,qtz,NULL,NULL,511780
86497716,11472625,Texture,mas,NULL,NULL,511779
86497715,11472625,Mineralisation2,qtz,NULL,NULL,511776
86497714,11472625,Mineralisation1,mnt,NULL,NULL,511775
86497713,11472625,Grain,fg,NULL,NULL,511774
86497712,11472625,Lithology1,Sif,NULL,NULL,511772
86497711,11472625,Colour,gybk,NULL,NULL,511769
223101468,29936186,Strength,H,NULL,NULL,1316918
223101467,29936186,Alt1_INT,w,NULL,NULL,1316906
223101466,29936186,Alt1,HM,NULL,NULL,1316905
223101465,29936186,Mineralogy_3,HM,NULL,NULL,1316902
223101464,29936186,Mineralogy_2,SI,NULL,NULL,1316901
223101463,29936186,Mineralogy_1,CH,NULL,NULL,1316900
223101462,29936186,Text2,FO,NULL,NULL,1316899
223101461,29936186,Text1,BR,NULL,NULL,1316898
223101460,29936186,Col_2,GN,NULL,NULL,1316897
223101459,29936186,Col_1,GY,NULL,NULL,1316896
223101458,29936186,Colour_Int,m,NULL,NULL,1316895
223101457,29936186,Colour_Plot,MGYGN,NULL,NULL,1316894
223101456,29936186,Weathering_Profile,F,NULL,NULL,1316893
223101455,29936186,Weathering_Oxide,F,NULL,NULL,1316892
223101454,29936186,Lith3,-,NULL,NULL,1316891
223101453,29936186,Lith2,-,NULL,NULL,1316890
223101452,29936186,Lith1,AU,NULL,NULL,1316889
223101451,29936186,DataSet,M1,NULL,NULL,1316885
138602779,18820067,H2O,d,NULL,NULL,867355
138602778,18820067,SQ,g,NULL,NULL,867354
138602777,18820067,Text,bdn,NULL,NULL,867341
138602776,18820067,Min3,qtz,NULL,NULL,867324
138602775,18820067,Min2,sil,NULL,NULL,867322
138602774,18820067,Min1,mnt,NULL,NULL,867320
138602773,18820067,Colour1,gy,NULL,NULL,867319
138602772,18820067,Gsize,vfg,NULL,NULL,867318
138602771,18820067,Fe_1,MOM,NULL,NULL,867315
138602770,18820067,Lith1,Sif,NULL,NULL,867313
138602769,18820067,Weath_I,F,NULL,NULL,867311
223153589,29939419,WATER,DR,NULL,NULL,1316917
223153588,29939419,Samp_Qual,GS,NULL,NULL,1316916
223153587,29939419,Structure,WFO,NULL,NULL,1316915
223153586,29939419,Mineralogy_4,KF,NULL,NULL,1316903
223153585,29939419,Mineralogy_3,CH,NULL,NULL,1316902
223153584,29939419,Mineralogy_2,IL,NULL,NULL,1316901
223153583,29939419,Mineralogy_1,AM,NULL,NULL,1316900
223153582,29939419,Text1,FO,NULL,NULL,1316898
223153581,29939419,Col_2,BN,NULL,NULL,1316897
223153580,29939419,Col_1,GN,NULL,NULL,1316896
223153579,29939419,Weathering_Profile,SR,NULL,NULL,1316893
223153578,29939419,Weathering_Oxide,MW,NULL,NULL,1316892
223153577,29939419,Lith3,-,NULL,NULL,1316891
223153576,29939419,Lith2,-,NULL,NULL,1316890
223153575,29939419,Lith1,AOD,NULL,NULL,1316889
223153574,29939419,DataSet,WINDDINE,NULL,NULL,1316885
76437153,10086345,Comments,dark fines; but loads of silica on crushing,NULL,NULL,471903
76437152,10086345,H2O,m,NULL,NULL,471902
76437151,10086345,SQ,g,NULL,NULL,471901
76437150,10086345,Text,bdd,NULL,NULL,471888
76437149,10086345,Min4,mnt,NULL,NULL,471873
76437148,10086345,Min3,goe,NULL,NULL,471871
76437147,10086345,Min2,hem,NULL,NULL,471869
76437146,10086345,Min1,sil,NULL,NULL,471867
76437145,10086345,Colour1,rdgy,NULL,NULL,471866
76437144,10086345,Gsize,fg,NULL,NULL,471865
76437143,10086345,Lith1,Sif,NULL,NULL,471860
76437142,10086345,Reg,Lrf,NULL,NULL,471859
32265032,4398203,H2O,d,NULL,NULL,262832
32265031,4398203,Texture,bdd,NULL,NULL,262822
32265030,4398203,Mineralisation3,mnt,NULL,NULL,262813
32265029,4398203,Mineralisation2,sil,NULL,NULL,262812
32265028,4398203,Mineralisation1,hem,NULL,NULL,262811
32265027,4398203,Grain Size,fg,NULL,NULL,262810
32265026,4398203,Fe Est. Grade,L,NULL,NULL,262809
32265025,4398203,Fe1,HOM,NULL,NULL,262807
32265024,4398203,Lithology1,Sif,NULL,NULL,262805
32265023,4398203,Regolith,Lrf,NULL,NULL,262804
32265022,4398203,Weathering Intensity,W,NULL,NULL,262803
32265021,4398203,Colour,gypp,NULL,NULL,262802
186398576,24744944,Comments,transported sands,NULL,NULL,1119799
186398575,24744944,Hardness,H,NULL,NULL,1119781
186398574,24744944,Weathering,E,NULL,NULL,1119780
186398573,24744944,Grainsize,C,NULL,NULL,1119779
186398572,24744944,Colour,3BR,NULL,NULL,1119778
186398571,24744944,Texture1,PS,NULL,NULL,1119773
186398570,24744944,Lithology1,OAL,NULL,NULL,1119772
73094722,9640289,Texture,lam,NULL,NULL,445153
73094721,9640289,Grain,vfg,NULL,NULL,445148
73094720,9640289,Lithology1,Ssh,NULL,NULL,445146
73094719,9640289,Colour,gy,NULL,NULL,445143
86503249,11473240,Comments,Water at 114m in outside returns,NULL,NULL,511786
86503248,11473240,H2O,d,NULL,NULL,511785
86503247,11473240,SQ,G,NULL,NULL,511784
86503246,11473240,Texture,sch,NULL,NULL,511779
86503245,11473240,Mineralisation3,qtz,NULL,NULL,511777
86503244,11473240,Mineralisation2,mic,NULL,NULL,511776
86503243,11473240,Mineralisation1,cly,NULL,NULL,511775
86503242,11473240,Grain,fg,NULL,NULL,511774
86503241,11473240,Lithology1,Ssh,NULL,NULL,511772
86503240,11473240,Regolith,Lr,NULL,NULL,511771
86503239,11473240,Colour,dgybr,NULL,NULL,511769
223098314,29936014,Vein1_per,15,NULL,NULL,1316920
223098313,29936014,Vein1,QZ,NULL,NULL,1316919
223098312,29936014,Strength,M,NULL,NULL,1316918
223098311,29936014,Structure,MFO,NULL,NULL,1316915
223098310,29936014,Alt1_INT,M,NULL,NULL,1316906
223098309,29936014,Alt1,GO,NULL,NULL,1316905
223098308,29936014,Mineralogy_2,CH,NULL,NULL,1316901
223098307,29936014,Mineralogy_1,CY,NULL,NULL,1316900
223098306,29936014,Text1,FO,NULL,NULL,1316898
223098305,29936014,Col_1,TN,NULL,NULL,1316896
223098304,29936014,Colour_Int,M,NULL,NULL,1316895
223098303,29936014,Colour_Plot,MTN,NULL,NULL,1316894
223098302,29936014,Weathering_Profile,LS,NULL,NULL,1316893
223098301,29936014,Weathering_Oxide,MW,NULL,NULL,1316892
223098300,29936014,Lith3,-,NULL,NULL,1316891
223098299,29936014,Lith2,-,NULL,NULL,1316890
223098298,29936014,Lith1,AU,NULL,NULL,1316889
223098297,29936014,DataSet,M1,NULL,NULL,1316885
86524692,11475483,Comments,graphitic carbonaceous shale + BIF?,NULL,NULL,511786
86524691,11475483,Vein1%,30,NULL,NULL,511781
86524690,11475483,Vein1,qtz,NULL,NULL,511780
86524689,11475483,Mineralisation3,grp,NULL,NULL,511777
86524688,11475483,Mineralisation2,mnt,NULL,NULL,511776
86524687,11475483,Mineralisation1,sil,NULL,NULL,511775
86524686,11475483,Grain,fg,NULL,NULL,511774
86524685,11475483,Lithology2,Ssh,NULL,NULL,511773
86524684,11475483,Lithology1,Sif,NULL,NULL,511772
86524683,11475483,Colour,dgy,NULL,NULL,511769
186350732,24739211,Alt Des2,1P,NULL,NULL,1119794
186350731,24739211,Alt Min2,LM,NULL,NULL,1119793
186350730,24739211,Alt Des1,2P,NULL,NULL,1119792
186350729,24739211,Alt Min1,MG,NULL,NULL,1119791
186350728,24739211,Hardness,H,NULL,NULL,1119781
186350727,24739211,Weathering,H,NULL,NULL,1119780
186350726,24739211,Grainsize,F,NULL,NULL,1119779
186350725,24739211,Colour,3BR,NULL,NULL,1119778
186350724,24739211,Texture1,BN,NULL,NULL,1119773
186350723,24739211,Lithology1,BIF,NULL,NULL,1119772
186375839,24742158,Hardness,M,NULL,NULL,1119781
186375838,24742158,Weathering,F,NULL,NULL,1119780
186375837,24742158,Grainsize,M,NULL,NULL,1119779
186375836,24742158,Colour,2GY,NULL,NULL,1119778
186375835,24742158,Structure Intensity,2,NULL,NULL,1119777
186375834,24742158,Structure Texture,FO,NULL,NULL,1119776
186375833,24742158,Lithology1,UUN,NULL,NULL,1119772
86497624,11472613,H2O,d,NULL,NULL,511785
86497623,11472613,SQ,G,NULL,NULL,511784
86497622,11472613,Texture,mas,NULL,NULL,511779
86497621,11472613,Mineralisation2,qtz,NULL,NULL,511776
86497620,11472613,Mineralisation1,mnt,NULL,NULL,511775
86497619,11472613,Grain,fg,NULL,NULL,511774
86497618,11472613,Lithology1,Sif,NULL,NULL,511772
86497617,11472613,Colour,gybk,NULL,NULL,511769
20533460,2537852,Prospect,Silverstone,NULL,NULL,116915
20533459,2537852,Comments,principally indurated clays wi,NULL,NULL,116914
20533458,2537852,Texture_Intensity,W,NULL,NULL,116910
20533457,2537852,Texture,id,NULL,NULL,116909
20533456,2537852,Mineralisation2,hm,NULL,NULL,116901
20533455,2537852,Mineralisation1,si,NULL,NULL,116900
20533454,2537852,Colour,rdbn,NULL,NULL,116899
20533453,2537852,Grain_Size,vfg,NULL,NULL,116898
20533452,2537852,Lithology1,Czl,NULL,NULL,116896
20533451,2537852,Regolith,Lf,NULL,NULL,116895
20533450,2537852,Weathering_Intensity,ew,NULL,NULL,116894
20540550,2538430,Prospect,Silverstone,NULL,NULL,116915
20540549,2538430,Comments,mod silicified,NULL,NULL,116914
20540548,2538430,Structure_Intensity,M,NULL,NULL,116908
20540547,2538430,Structure,fo,NULL,NULL,116907
20540546,2538430,Mineralisation2,si,NULL,NULL,116901
20540545,2538430,Mineralisation1,qz,NULL,NULL,116900
20540544,2538430,Colour,gy,NULL,NULL,116899
20540543,2538430,Grain_Size,vfg,NULL,NULL,116898
20540542,2538430,Lithology1,Ash,NULL,NULL,116896
20540541,2538430,Weathering_Intensity,sw,NULL,NULL,116894
138600082,18819765,Colour1,wh,NULL,NULL,867319
138600081,18819765,Lith1,Vq,NULL,NULL,867313
86510782,11474024,H2O,d,NULL,NULL,511785
86510781,11474024,SQ,ms,NULL,NULL,511784
86510780,11474024,Vein1%,5,NULL,NULL,511781
86510779,11474024,Vein1,qtz,NULL,NULL,511780
86510778,11474024,Texture,bnd,NULL,NULL,511779
86510777,11474024,Mineralisation3,cly,NULL,NULL,511777
86510776,11474024,Mineralisation2,hem,NULL,NULL,511776
86510775,11474024,Mineralisation1,goe,NULL,NULL,511775
86510774,11474024,Grain,fg,NULL,NULL,511774
86510773,11474024,Lithology2,Vq,NULL,NULL,511773
86510772,11474024,Lithology1,Sif,NULL,NULL,511772
86510771,11474024,Regolith,Lf,NULL,NULL,511771
86510770,11474024,Colour,br,NULL,NULL,511769
138602461,18820033,Comments,BIF as above with narrow cross cutting magnetite enrichment from 98.5 ; 98.66,NULL,NULL,867356
138602460,18820033,Min3,rbk,NULL,NULL,867324
138602459,18820033,Min2,sil,NULL,NULL,867322
138602458,18820033,Min1,mnt,NULL,NULL,867320
138602457,18820033,Colour1,gy,NULL,NULL,867319
138602456,18820033,Gsize,vfg,NULL,NULL,867318
