id,collarid,fromdepth,todepth,units,accuracy,modifieddate,modifiedby,mrtfileid
12685946,872818,36,37,NULL,NULL,NULL,NULL,24868
12685947,872818,37,63,NULL,NULL,NULL,NULL,24868
12685948,872818,63,106,NULL,NULL,NULL,NULL,24868
12686174,872842,0,7,NULL,NULL,NULL,NULL,24868
12686175,872842,7,19,NULL,NULL,NULL,NULL,24868
12686176,872842,19,27,NULL,NULL,NULL,NULL,24868
12686177,872842,27,42,NULL,NULL,NULL,NULL,24868
12686178,872842,42,67,NULL,NULL,NULL,NULL,24868
12686179,872842,67,74,NULL,NULL,NULL,NULL,24868
12686180,872842,74,83,NULL,NULL,NULL,NULL,24868
12686181,872842,83,100,NULL,NULL,NULL,NULL,24868
12686182,872842,100,104,NULL,NULL,NULL,NULL,24868
12686183,872843,0,2,NULL,NULL,NULL,NULL,24868
12686184,872843,2,11,NULL,NULL,NULL,NULL,24868
12686185,872843,11,33,NULL,NULL,NULL,NULL,24868
12686186,872843,33,70,NULL,NULL,NULL,NULL,24868
12686187,872843,70,90,NULL,NULL,NULL,NULL,24868
12686188,872843,90,101,NULL,NULL,NULL,NULL,24868
13618597,931217,133,136,NULL,NULL,NULL,NULL,26783
13618598,931218,0,6,NULL,NULL,NULL,NULL,26783
13618599,931218,6,10,NULL,NULL,NULL,NULL,26783
13618600,931218,10,14,NULL,NULL,NULL,NULL,26783
13618601,931218,14,16,NULL,NULL,NULL,NULL,26783
13618602,931218,16,24,NULL,NULL,NULL,NULL,26783
13618603,931218,24,32,NULL,NULL,NULL,NULL,26783
13618604,931218,32,38,NULL,NULL,NULL,NULL,26783
13618605,931218,38,41,NULL,NULL,NULL,NULL,26783
13618606,931218,41,43,NULL,NULL,NULL,NULL,26783
13618607,931218,43,47,NULL,NULL,NULL,NULL,26783
13618608,931218,47,49,NULL,NULL,NULL,NULL,26783
13618609,931218,49,52,NULL,NULL,NULL,NULL,26783
13618610,931218,52,54,NULL,NULL,NULL,NULL,26783
13618611,931218,54,56,NULL,NULL,NULL,NULL,26783
13618612,931218,56,57,NULL,NULL,NULL,NULL,26783
13618613,931218,57,60,NULL,NULL,NULL,NULL,26783
13618614,931218,60,61,NULL,NULL,NULL,NULL,26783
13618615,931218,61,63,NULL,NULL,NULL,NULL,26783
13618616,931218,63,74,NULL,NULL,NULL,NULL,26783
13618617,931218,74,80,NULL,NULL,NULL,NULL,26783
13618618,931218,80,97,NULL,NULL,NULL,NULL,26783
13618619,931218,97,131,NULL,NULL,NULL,NULL,26783
13618620,931218,131,133,NULL,NULL,NULL,NULL,26783
13618621,931218,133,135,NULL,NULL,NULL,NULL,26783
13618622,931218,135,142,NULL,NULL,NULL,NULL,26783
13618623,931218,142,144,NULL,NULL,NULL,NULL,26783
13618624,931218,144,151,NULL,NULL,NULL,NULL,26783
13618625,931218,151,154,NULL,NULL,NULL,NULL,26783
13618626,931218,154,155,NULL,NULL,NULL,NULL,26783
13618627,931218,155,156,NULL,NULL,NULL,NULL,26783
13618628,931218,156,157,NULL,NULL,NULL,NULL,26783
13618629,931218,157,162,NULL,NULL,NULL,NULL,26783
13618630,931218,162,163,NULL,NULL,NULL,NULL,26783
13618631,931218,163,168,NULL,NULL,NULL,NULL,26783
13618632,931218,168,169,NULL,NULL,NULL,NULL,26783
13618633,931218,169,174,NULL,NULL,NULL,NULL,26783
13618634,931218,174,175,NULL,NULL,NULL,NULL,26783
13618635,931218,175,187,NULL,NULL,NULL,NULL,26783
13618636,931218,187,188,NULL,NULL,NULL,NULL,26783
13618637,931218,188,198,NULL,NULL,NULL,NULL,26783
13618638,931218,198,200,NULL,NULL,NULL,NULL,26783
13618639,931218,200,209,NULL,NULL,NULL,NULL,26783
13618640,931218,209,210,NULL,NULL,NULL,NULL,26783
13618641,931218,210,223,NULL,NULL,NULL,NULL,26783
13618642,931218,223,248,NULL,NULL,NULL,NULL,26783
13618643,931219,0,1,NULL,NULL,NULL,NULL,26783
13618644,931219,1,5,NULL,NULL,NULL,NULL,26783
13618645,931219,5,6,NULL,NULL,NULL,NULL,26783
13618646,931219,6,7,NULL,NULL,NULL,NULL,26783
13618647,931219,7,8,NULL,NULL,NULL,NULL,26783
13618648,931219,8,10,NULL,NULL,NULL,NULL,26783
13618649,931219,10,11,NULL,NULL,NULL,NULL,26783
13618650,931219,11,12,NULL,NULL,NULL,NULL,26783
13618651,931219,12,15,NULL,NULL,NULL,NULL,26783
13618652,931219,15,18,NULL,NULL,NULL,NULL,26783
13618653,931219,18,24,NULL,NULL,NULL,NULL,26783
13618654,931219,24,25,NULL,NULL,NULL,NULL,26783
13618655,931219,25,28,NULL,NULL,NULL,NULL,26783
13618656,931219,28,30,NULL,NULL,NULL,NULL,26783
13618657,931219,30,33,NULL,NULL,NULL,NULL,26783
13618658,931219,33,35,NULL,NULL,NULL,NULL,26783
13618659,931219,35,40,NULL,NULL,NULL,NULL,26783
13618660,931219,40.5,59.7,NULL,NULL,NULL,NULL,26783
13618661,931219,59.7,60.2,NULL,NULL,NULL,NULL,26783
13618662,931219,60.2,62.1,NULL,NULL,NULL,NULL,26783
13618663,931219,62.1,67.4,NULL,NULL,NULL,NULL,26783
13618664,931219,67.4,69.8,NULL,NULL,NULL,NULL,26783
13618665,931219,69.8,79.1,NULL,NULL,NULL,NULL,26783
13618666,931219,79.1,95.6,NULL,NULL,NULL,NULL,26783
13618667,931219,95.6,97.5,NULL,NULL,NULL,NULL,26783
13618668,931219,97.5,110.4,NULL,NULL,NULL,NULL,26783
13618669,931219,110.4,116.2,NULL,NULL,NULL,NULL,26783
13618670,931219,116.2,123.4,NULL,NULL,NULL,NULL,26783
13618671,931219,123.4,129.95,NULL,NULL,NULL,NULL,26783
13618672,931219,129.95,130.4,NULL,NULL,NULL,NULL,26783
13618673,931219,130.4,138.6,NULL,NULL,NULL,NULL,26783
13618674,931219,138.6,142.5,NULL,NULL,NULL,NULL,26783
13618675,931219,142.5,142.9,NULL,NULL,NULL,NULL,26783
13618676,931219,142.9,144.26,NULL,NULL,NULL,NULL,26783
13618677,931219,144.26,146.4,NULL,NULL,NULL,NULL,26783
13618678,931219,146.4,148.6,NULL,NULL,NULL,NULL,26783
13618679,931219,148.6,150.9,NULL,NULL,NULL,NULL,26783
13618680,931219,150.9,152.9,NULL,NULL,NULL,NULL,26783
13618681,931219,152.9,167.7,NULL,NULL,NULL,NULL,26783
13618682,931219,167.7,174.9,NULL,NULL,NULL,NULL,26783
13618683,931219,174.9,183.3,NULL,NULL,NULL,NULL,26783
13618684,931219,183.3,203.42,NULL,NULL,NULL,NULL,26783
13618685,931219,203.42,210.57,NULL,NULL,NULL,NULL,26783
13618686,931219,210.57,211.43,NULL,NULL,NULL,NULL,26783
13618687,931219,211.45,214.65,NULL,NULL,NULL,NULL,26783
13618688,931219,214.65,216.4,NULL,NULL,NULL,NULL,26783
13618689,931219,216.4,218.9,NULL,NULL,NULL,NULL,26783
13618690,931219,218.9,220.42,NULL,NULL,NULL,NULL,26783
13618691,931219,220.42,222.9,NULL,NULL,NULL,NULL,26783
13618692,931219,222.9,225.62,NULL,NULL,NULL,NULL,26783
13618693,931219,225.62,227.8,NULL,NULL,NULL,NULL,26783
13618694,931219,227.8,231.1,NULL,NULL,NULL,NULL,26783
13618695,931219,231.1,232.7,NULL,NULL,NULL,NULL,26783
13618696,931219,232.7,233.3,NULL,NULL,NULL,NULL,26783
13618697,931219,233.3,234.3,NULL,NULL,NULL,NULL,26783
13618698,931219,234.3,235.65,NULL,NULL,NULL,NULL,26783
13618699,931219,235.65,236.4,NULL,NULL,NULL,NULL,26783
13618700,931219,236.4,241.25,NULL,NULL,NULL,NULL,26783
13618701,931220,0,4,NULL,NULL,NULL,NULL,26783
13618702,931220,4,5,NULL,NULL,NULL,NULL,26783
13618703,931220,5,7,NULL,NULL,NULL,NULL,26783
13618704,931220,7,8,NULL,NULL,NULL,NULL,26783
13618705,931220,8,10,NULL,NULL,NULL,NULL,26783
13618706,931220,10,12,NULL,NULL,NULL,NULL,26783
13618707,931220,12,14,NULL,NULL,NULL,NULL,26783
13618708,931220,14,19,NULL,NULL,NULL,NULL,26783
13618709,931220,19,21,NULL,NULL,NULL,NULL,26783
13618710,931220,23,26,NULL,NULL,NULL,NULL,26783
13618711,931220,26,32,NULL,NULL,NULL,NULL,26783
13618712,931220,32,34,NULL,NULL,NULL,NULL,26783
13618713,931220,34,38,NULL,NULL,NULL,NULL,26783
13618714,931220,38,40,NULL,NULL,NULL,NULL,26783
13618715,931220,40.6,55.5,NULL,NULL,NULL,NULL,26783
13618716,931220,55.5,59.7,NULL,NULL,NULL,NULL,26783
13618717,931220,59.7,70.8,NULL,NULL,NULL,NULL,26783
13618718,931220,70.8,101.3,NULL,NULL,NULL,NULL,26783
13618719,931220,101.3,124.21,NULL,NULL,NULL,NULL,26783
13618720,931220,124.21,151.2,NULL,NULL,NULL,NULL,26783
13618721,931220,151.2,177.4,NULL,NULL,NULL,NULL,26783
13618722,931220,177.4,189.3,NULL,NULL,NULL,NULL,26783
13618723,931220,189.3,193.3,NULL,NULL,NULL,NULL,26783
13618724,931220,193.3,212.3,NULL,NULL,NULL,NULL,26783
13618725,931220,212.3,213.6,NULL,NULL,NULL,NULL,26783
13618726,931220,213.6,214.8,NULL,NULL,NULL,NULL,26783
13618727,931220,214.8,217.88,NULL,NULL,NULL,NULL,26783
13618728,931220,217.88,229.4,NULL,NULL,NULL,NULL,26783
12685949,872818,106,114,NULL,NULL,NULL,NULL,24868
12685950,872818,114,119,NULL,NULL,NULL,NULL,24868
13618461,931213,190,191,NULL,NULL,NULL,NULL,26783
13618462,931213,191,201,NULL,NULL,NULL,NULL,26783
13618463,931213,201,203,NULL,NULL,NULL,NULL,26783
13618464,931213,203,205,NULL,NULL,NULL,NULL,26783
13618465,931213,205,206,NULL,NULL,NULL,NULL,26783
13618466,931214,0,2,NULL,NULL,NULL,NULL,26783
13618467,931214,2,8,NULL,NULL,NULL,NULL,26783
13618468,931214,8,12,NULL,NULL,NULL,NULL,26783
13618469,931214,12,15,NULL,NULL,NULL,NULL,26783
13618470,931214,15,24,NULL,NULL,NULL,NULL,26783
13618471,931214,24,29,NULL,NULL,NULL,NULL,26783
13618472,931214,29,34,NULL,NULL,NULL,NULL,26783
13618473,931214,34,49,NULL,NULL,NULL,NULL,26783
13618474,931214,49,50,NULL,NULL,NULL,NULL,26783
13618475,931214,50,51,NULL,NULL,NULL,NULL,26783
13618476,931214,51,55,NULL,NULL,NULL,NULL,26783
13618477,931214,55,82,NULL,NULL,NULL,NULL,26783
13618478,931214,82,100,NULL,NULL,NULL,NULL,26783
13618479,931214,100,101,NULL,NULL,NULL,NULL,26783
13618480,931214,101,118,NULL,NULL,NULL,NULL,26783
13618481,931214,118,120,NULL,NULL,NULL,NULL,26783
13618482,931214,120,152,NULL,NULL,NULL,NULL,26783
13618483,931214,152,154,NULL,NULL,NULL,NULL,26783
13618484,931214,154,198,NULL,NULL,NULL,NULL,26783
13618485,931214,198,199,NULL,NULL,NULL,NULL,26783
13618486,931214,199,204,NULL,NULL,NULL,NULL,26783
13618487,931214,204,206,NULL,NULL,NULL,NULL,26783
13618488,931214,206,207,NULL,NULL,NULL,NULL,26783
13618489,931214,207,228,NULL,NULL,NULL,NULL,26783
13618490,931215,0,2,NULL,NULL,NULL,NULL,26783
13618491,931215,2,7,NULL,NULL,NULL,NULL,26783
13618492,931215,7,9,NULL,NULL,NULL,NULL,26783
13618493,931215,9,12,NULL,NULL,NULL,NULL,26783
13618494,931215,12,24,NULL,NULL,NULL,NULL,26783
13618495,931215,24,40,NULL,NULL,NULL,NULL,26783
13618496,931215,40,47,NULL,NULL,NULL,NULL,26783
13618497,931215,47,58,NULL,NULL,NULL,NULL,26783
13618498,931215,58,60,NULL,NULL,NULL,NULL,26783
13618499,931215,60,62,NULL,NULL,NULL,NULL,26783
13618500,931215,62,64,NULL,NULL,NULL,NULL,26783
13618501,931215,64,74,NULL,NULL,NULL,NULL,26783
13618502,931215,74,75,NULL,NULL,NULL,NULL,26783
13618503,931215,75,79,NULL,NULL,NULL,NULL,26783
13618504,931215,79,80,NULL,NULL,NULL,NULL,26783
13618505,931215,80,107,NULL,NULL,NULL,NULL,26783
13618506,931215,107,113,NULL,NULL,NULL,NULL,26783
13618507,931215,113,117,NULL,NULL,NULL,NULL,26783
13618508,931215,117,120,NULL,NULL,NULL,NULL,26783
13618509,931215,120,121,NULL,NULL,NULL,NULL,26783
13618510,931215,121,124,NULL,NULL,NULL,NULL,26783
13618511,931216,0,1,NULL,NULL,NULL,NULL,26783
13618512,931216,1,7,NULL,NULL,NULL,NULL,26783
13618513,931216,7,9,NULL,NULL,NULL,NULL,26783
13618514,931216,9,10,NULL,NULL,NULL,NULL,26783
13618515,931216,10,11,NULL,NULL,NULL,NULL,26783
13618516,931216,11,12,NULL,NULL,NULL,NULL,26783
13618517,931216,12,13,NULL,NULL,NULL,NULL,26783
13618518,931216,13,14,NULL,NULL,NULL,NULL,26783
13618519,931216,14,15,NULL,NULL,NULL,NULL,26783
13618520,931216,15,16,NULL,NULL,NULL,NULL,26783
13618521,931216,16,17,NULL,NULL,NULL,NULL,26783
13618522,931216,17,19,NULL,NULL,NULL,NULL,26783
13618523,931216,19,21,NULL,NULL,NULL,NULL,26783
13618524,931216,21,24,NULL,NULL,NULL,NULL,26783
13618525,931216,24,26,NULL,NULL,NULL,NULL,26783
13618526,931216,26,27,NULL,NULL,NULL,NULL,26783
13618527,931216,27,29,NULL,NULL,NULL,NULL,26783
13618528,931216,29,30,NULL,NULL,NULL,NULL,26783
13618529,931216,30,32,NULL,NULL,NULL,NULL,26783
13618530,931216,32,33,NULL,NULL,NULL,NULL,26783
13618531,931216,33,34,NULL,NULL,NULL,NULL,26783
13618532,931216,34,37,NULL,NULL,NULL,NULL,26783
13618533,931216,37,38,NULL,NULL,NULL,NULL,26783
13618534,931216,38,39,NULL,NULL,NULL,NULL,26783
13618535,931216,39,40,NULL,NULL,NULL,NULL,26783
13618536,931216,40,46,NULL,NULL,NULL,NULL,26783
13618537,931216,46,48,NULL,NULL,NULL,NULL,26783
13618538,931216,48,52,NULL,NULL,NULL,NULL,26783
13618539,931216,52,53,NULL,NULL,NULL,NULL,26783
13618540,931216,53,54,NULL,NULL,NULL,NULL,26783
13618541,931216,54,55,NULL,NULL,NULL,NULL,26783
13618542,931216,55,57,NULL,NULL,NULL,NULL,26783
13618543,931216,57,58,NULL,NULL,NULL,NULL,26783
13618544,931216,58,62,NULL,NULL,NULL,NULL,26783
13618545,931216,62,65,NULL,NULL,NULL,NULL,26783
13618546,931216,65,67,NULL,NULL,NULL,NULL,26783
13618547,931216,67,73,NULL,NULL,NULL,NULL,26783
13618548,931216,73,74,NULL,NULL,NULL,NULL,26783
13618549,931216,74,75,NULL,NULL,NULL,NULL,26783
13618550,931216,75,76,NULL,NULL,NULL,NULL,26783
13618551,931216,76,78,NULL,NULL,NULL,NULL,26783
13618552,931216,78,79,NULL,NULL,NULL,NULL,26783
13618553,931216,79,80,NULL,NULL,NULL,NULL,26783
13618554,931216,80,81,NULL,NULL,NULL,NULL,26783
13618555,931216,81,84,NULL,NULL,NULL,NULL,26783
13618556,931216,84,85,NULL,NULL,NULL,NULL,26783
13618557,931216,85,88,NULL,NULL,NULL,NULL,26783
13618558,931216,88,89,NULL,NULL,NULL,NULL,26783
13618559,931216,89,94,NULL,NULL,NULL,NULL,26783
13618560,931216,94,95,NULL,NULL,NULL,NULL,26783
13618561,931216,95,96,NULL,NULL,NULL,NULL,26783
13618562,931216,96,97,NULL,NULL,NULL,NULL,26783
13618563,931216,97,99,NULL,NULL,NULL,NULL,26783
13618564,931216,99,104,NULL,NULL,NULL,NULL,26783
13618565,931216,104,108,NULL,NULL,NULL,NULL,26783
13618566,931216,108,118,NULL,NULL,NULL,NULL,26783
13618567,931216,118,123,NULL,NULL,NULL,NULL,26783
13618568,931216,123,131,NULL,NULL,NULL,NULL,26783
13618569,931216,131,132,NULL,NULL,NULL,NULL,26783
13618570,931216,132,133,NULL,NULL,NULL,NULL,26783
13618571,931216,133,140,NULL,NULL,NULL,NULL,26783
13618572,931216,140,146,NULL,NULL,NULL,NULL,26783
13618573,931216,146,158,NULL,NULL,NULL,NULL,26783
13618574,931217,0,1,NULL,NULL,NULL,NULL,26783
13618575,931217,1,2,NULL,NULL,NULL,NULL,26783
13618576,931217,2,8,NULL,NULL,NULL,NULL,26783
13618577,931217,8,12,NULL,NULL,NULL,NULL,26783
13618578,931217,12,16,NULL,NULL,NULL,NULL,26783
13618579,931217,16,29,NULL,NULL,NULL,NULL,26783
13618580,931217,29,60,NULL,NULL,NULL,NULL,26783
13618581,931217,60,64,NULL,NULL,NULL,NULL,26783
13618582,931217,65,66,NULL,NULL,NULL,NULL,26783
13618583,931217,66,85,NULL,NULL,NULL,NULL,26783
13618584,931217,85,87,NULL,NULL,NULL,NULL,26783
13618585,931217,87,90,NULL,NULL,NULL,NULL,26783
13618586,931217,90,93,NULL,NULL,NULL,NULL,26783
13618587,931217,93,94,NULL,NULL,NULL,NULL,26783
13618588,931217,94,107,NULL,NULL,NULL,NULL,26783
13618589,931217,107,109,NULL,NULL,NULL,NULL,26783
13618590,931217,109,110,NULL,NULL,NULL,NULL,26783
13618591,931217,110,112,NULL,NULL,NULL,NULL,26783
13618592,931217,112,114,NULL,NULL,NULL,NULL,26783
13618593,931217,114,122,NULL,NULL,NULL,NULL,26783
13618594,931217,122,125,NULL,NULL,NULL,NULL,26783
13618595,931217,125,127,NULL,NULL,NULL,NULL,26783
13618596,931217,127,133,NULL,NULL,NULL,NULL,26783
13618399,931212,1,11,NULL,NULL,NULL,NULL,26783
13618400,931212,11,26,NULL,NULL,NULL,NULL,26783
13618401,931212,26,31,NULL,NULL,NULL,NULL,26783
13618402,931212,31,85,NULL,NULL,NULL,NULL,26783
13618403,931212,85,114,NULL,NULL,NULL,NULL,26783
13618404,931212,114,123,NULL,NULL,NULL,NULL,26783
13618405,931212,123,124,NULL,NULL,NULL,NULL,26783
13618406,931212,124,127,NULL,NULL,NULL,NULL,26783
13618407,931212,127,129,NULL,NULL,NULL,NULL,26783
13618408,931212,129,138,NULL,NULL,NULL,NULL,26783
13618409,931212,138,139,NULL,NULL,NULL,NULL,26783
13618410,931212,139,153,NULL,NULL,NULL,NULL,26783
13618411,931212,153,154,NULL,NULL,NULL,NULL,26783
13618412,931212,154,163,NULL,NULL,NULL,NULL,26783
13618413,931212,163,186,NULL,NULL,NULL,NULL,26783
13618414,931212,186,187,NULL,NULL,NULL,NULL,26783
13618415,931212,187,202,NULL,NULL,NULL,NULL,26783
13618416,931212,202,204,NULL,NULL,NULL,NULL,26783
13618417,931212,204,205,NULL,NULL,NULL,NULL,26783
13618418,931212,205,210,NULL,NULL,NULL,NULL,26783
13618419,931212,210,214,NULL,NULL,NULL,NULL,26783
13618420,931212,214,216,NULL,NULL,NULL,NULL,26783
13618421,931212,216,218,NULL,NULL,NULL,NULL,26783
13618422,931212,218,223,NULL,NULL,NULL,NULL,26783
13618423,931212,223,229,NULL,NULL,NULL,NULL,26783
13618424,931212,229,234,NULL,NULL,NULL,NULL,26783
13618425,931213,0,2,NULL,NULL,NULL,NULL,26783
13618426,931213,2,11,NULL,NULL,NULL,NULL,26783
13618427,931213,11,19,NULL,NULL,NULL,NULL,26783
13618428,931213,19,22,NULL,NULL,NULL,NULL,26783
13618429,931213,22,41,NULL,NULL,NULL,NULL,26783
13618430,931213,41,49,NULL,NULL,NULL,NULL,26783
13618431,931213,49,74,NULL,NULL,NULL,NULL,26783
13618432,931213,74,75,NULL,NULL,NULL,NULL,26783
13618433,931213,75,78,NULL,NULL,NULL,NULL,26783
13618434,931213,78,80,NULL,NULL,NULL,NULL,26783
13618435,931213,80,82,NULL,NULL,NULL,NULL,26783
13618436,931213,82,90,NULL,NULL,NULL,NULL,26783
13618437,931213,90,94,NULL,NULL,NULL,NULL,26783
13618438,931213,94,96,NULL,NULL,NULL,NULL,26783
13618439,931213,96,102,NULL,NULL,NULL,NULL,26783
13618440,931213,102,103,NULL,NULL,NULL,NULL,26783
13618441,931213,103,108,NULL,NULL,NULL,NULL,26783
13618442,931213,108,110,NULL,NULL,NULL,NULL,26783
13618443,931213,110,117,NULL,NULL,NULL,NULL,26783
13618444,931213,117,122,NULL,NULL,NULL,NULL,26783
13618445,931213,122,135,NULL,NULL,NULL,NULL,26783
13618446,931213,135,140,NULL,NULL,NULL,NULL,26783
13618447,931213,140,145,NULL,NULL,NULL,NULL,26783
13618448,931213,145,158,NULL,NULL,NULL,NULL,26783
13618449,931213,158,159,NULL,NULL,NULL,NULL,26783
13618450,931213,159,160,NULL,NULL,NULL,NULL,26783
13618451,931213,160,163,NULL,NULL,NULL,NULL,26783
13618452,931213,163,172,NULL,NULL,NULL,NULL,26783
13618453,931213,172,174,NULL,NULL,NULL,NULL,26783
13618454,931213,174,180,NULL,NULL,NULL,NULL,26783
13618455,931213,180,181,NULL,NULL,NULL,NULL,26783
13618456,931213,181,182,NULL,NULL,NULL,NULL,26783
13618457,931213,182,183,NULL,NULL,NULL,NULL,26783
13618458,931213,183,185,NULL,NULL,NULL,NULL,26783
13618459,931213,185,186,NULL,NULL,NULL,NULL,26783
13618460,931213,186,190,NULL,NULL,NULL,NULL,26783
17355266,1146528,169,172,NULL,NULL,NULL,NULL,33853
17355009,1146526,0,1,NULL,NULL,NULL,NULL,33853
17355010,1146526,1,2,NULL,NULL,NULL,NULL,33853
17355011,1146526,2,6,NULL,NULL,NULL,NULL,33853
17355012,1146526,6,8,NULL,NULL,NULL,NULL,33853
17355013,1146526,8,9,NULL,NULL,NULL,NULL,33853
17355014,1146526,9,10,NULL,NULL,NULL,NULL,33853
17355015,1146526,10,11,NULL,NULL,NULL,NULL,33853
17355016,1146526,11,12,NULL,NULL,NULL,NULL,33853
17355017,1146526,12,14,NULL,NULL,NULL,NULL,33853
17355018,1146526,14,18,NULL,NULL,NULL,NULL,33853
17355019,1146526,18,19,NULL,NULL,NULL,NULL,33853
17355020,1146526,19,21,NULL,NULL,NULL,NULL,33853
17355021,1146526,21,22,NULL,NULL,NULL,NULL,33853
17355022,1146526,22,23,NULL,NULL,NULL,NULL,33853
17355023,1146526,23,31,NULL,NULL,NULL,NULL,33853
17355024,1146526,31,32,NULL,NULL,NULL,NULL,33853
17355025,1146526,32,38,NULL,NULL,NULL,NULL,33853
17355026,1146526,38,39,NULL,NULL,NULL,NULL,33853
17355027,1146526,39,42,NULL,NULL,NULL,NULL,33853
17355028,1146526,42,43,NULL,NULL,NULL,NULL,33853
17355029,1146526,43,45,NULL,NULL,NULL,NULL,33853
17355030,1146526,45,46,NULL,NULL,NULL,NULL,33853
17355031,1146526,46,48,NULL,NULL,NULL,NULL,33853
17355032,1146526,48,49,NULL,NULL,NULL,NULL,33853
17355033,1146526,49,52,NULL,NULL,NULL,NULL,33853
17355034,1146526,52,54,NULL,NULL,NULL,NULL,33853
17355035,1146526,54,55,NULL,NULL,NULL,NULL,33853
17355036,1146526,55,57,NULL,NULL,NULL,NULL,33853
17355037,1146526,57,60,NULL,NULL,NULL,NULL,33853
17355038,1146526,60,62,NULL,NULL,NULL,NULL,33853
17355039,1146526,62,63,NULL,NULL,NULL,NULL,33853
17355040,1146526,63,66,NULL,NULL,NULL,NULL,33853
17355041,1146526,66,67,NULL,NULL,NULL,NULL,33853
17355042,1146526,67,68,NULL,NULL,NULL,NULL,33853
17355043,1146526,68,70,NULL,NULL,NULL,NULL,33853
17355044,1146526,70,72,NULL,NULL,NULL,NULL,33853
17355045,1146526,72,73,NULL,NULL,NULL,NULL,33853
17355046,1146526,73,81,NULL,NULL,NULL,NULL,33853
17355047,1146526,81,82,NULL,NULL,NULL,NULL,33853
17355048,1146526,82,83,NULL,NULL,NULL,NULL,33853
17355049,1146526,83,93,NULL,NULL,NULL,NULL,33853
17355050,1146526,93,102,NULL,NULL,NULL,NULL,33853
17355051,1146526,102,103,NULL,NULL,NULL,NULL,33853
17355052,1146526,103,108,NULL,NULL,NULL,NULL,33853
17355053,1146526,108,109,NULL,NULL,NULL,NULL,33853
17355054,1146526,109,114,NULL,NULL,NULL,NULL,33853
17355055,1146526,114,115,NULL,NULL,NULL,NULL,33853
17355056,1146526,115,120,NULL,NULL,NULL,NULL,33853
17355057,1146526,120,121,NULL,NULL,NULL,NULL,33853
17355058,1146526,121,126,NULL,NULL,NULL,NULL,33853
17355059,1146526,126,127,NULL,NULL,NULL,NULL,33853
17355060,1146526,127,132,NULL,NULL,NULL,NULL,33853
17355061,1146526,132,133,NULL,NULL,NULL,NULL,33853
17355062,1146526,133,134,NULL,NULL,NULL,NULL,33853
17355063,1146526,134,135,NULL,NULL,NULL,NULL,33853
17355064,1146526,135,138,NULL,NULL,NULL,NULL,33853
17355065,1146526,138,139,NULL,NULL,NULL,NULL,33853
17355066,1146526,139,140,NULL,NULL,NULL,NULL,33853
17355067,1146526,140,144,NULL,NULL,NULL,NULL,33853
17355068,1146526,144,145,NULL,NULL,NULL,NULL,33853
17355069,1146526,145,151,NULL,NULL,NULL,NULL,33853
17355070,1146526,151,156,NULL,NULL,NULL,NULL,33853
17355071,1146526,156,157,NULL,NULL,NULL,NULL,33853
17355072,1146526,157,162,NULL,NULL,NULL,NULL,33853
17355073,1146526,162,163,NULL,NULL,NULL,NULL,33853
17355074,1146526,163,168,NULL,NULL,NULL,NULL,33853
17355075,1146526,168,169,NULL,NULL,NULL,NULL,33853
17355076,1146526,169,172,NULL,NULL,NULL,NULL,33853
17355077,1146526,172,174,NULL,NULL,NULL,NULL,33853
17355078,1146526,174,175,NULL,NULL,NULL,NULL,33853
17355079,1146526,175,180,NULL,NULL,NULL,NULL,33853
17355080,1146526,180,181,NULL,NULL,NULL,NULL,33853
17355081,1146526,181,185,NULL,NULL,NULL,NULL,33853
17355082,1146526,185,186,NULL,NULL,NULL,NULL,33853
17355083,1146526,186,187,NULL,NULL,NULL,NULL,33853
17355084,1146526,187,192,NULL,NULL,NULL,NULL,33853
17355085,1146526,192,193,NULL,NULL,NULL,NULL,33853
17355086,1146526,193,198,NULL,NULL,NULL,NULL,33853
17355087,1146526,198,199,NULL,NULL,NULL,NULL,33853
17355088,1146526,199,200,NULL,NULL,NULL,NULL,33853
17355089,1146526,200,204,NULL,NULL,NULL,NULL,33853
17355090,1146526,204,206,NULL,NULL,NULL,NULL,33853
17355091,1146526,206,210,NULL,NULL,NULL,NULL,33853
17355092,1146526,210,211,NULL,NULL,NULL,NULL,33853
17355093,1146526,211,234,NULL,NULL,NULL,NULL,33853
17355094,1146526,234,235,NULL,NULL,NULL,NULL,33853
17355095,1146526,235,236,NULL,NULL,NULL,NULL,33853
17355096,1146526,236,237,NULL,NULL,NULL,NULL,33853
17355097,1146526,237,240,NULL,NULL,NULL,NULL,33853
17355098,1146526,240,241,NULL,NULL,NULL,NULL,33853
17355099,1146526,241,246,NULL,NULL,NULL,NULL,33853
17355100,1146526,246,247,NULL,NULL,NULL,NULL,33853
17355101,1146526,247,252,NULL,NULL,NULL,NULL,33853
17355102,1146526,252,261.2,NULL,NULL,NULL,NULL,33853
17355103,1146526,261.2,266,NULL,NULL,NULL,NULL,33853
17355104,1146526,266,283,NULL,NULL,NULL,NULL,33853
17355105,1146526,283,289,NULL,NULL,NULL,NULL,33853
17355106,1146526,289,291.4,NULL,NULL,NULL,NULL,33853
17355107,1146526,291.4,292.1,NULL,NULL,NULL,NULL,33853
17355108,1146526,292.1,297.6,NULL,NULL,NULL,NULL,33853
17355109,1146526,297.6,299.5,NULL,NULL,NULL,NULL,33853
17355110,1146526,299.5,300.3,NULL,NULL,NULL,NULL,33853
